Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,SMA_200,VOL_SMA_20
2016-09-16,45.52190017700195,45.770411979086155,45.36109481307542,45.64615607804405,13029050,45.542239379882815,45.620340728759764,44.491725311279296,39.98604543685913,8897478.0
2016-09-19,44.82752990722656,45.71194642044644,44.82022176657131,45.71194642044644,11829510,45.455148696899414,45.563009071350095,44.5269856262207,40.01982927322388,9044601.5
2016-09-20,45.27338409423828,45.61691630766976,45.09065431782097,45.2441456936429,9653757,45.39377708435059,45.521076393127444,44.57130851745605,40.06019271850586,9189456.05
2016-09-21,45.82889175415039,45.91660404776282,45.21491738721245,45.50728682910844,7565512,45.414803695678714,45.50583057403564,44.622968215942386,40.09961992263794,9263895.5
2016-09-22,46.06278610229492,46.39170208108173,45.92391098628933,45.989695935299004,8853294,45.43237228393555,45.533117866516115,44.68003158569336,40.14007514953613,9314456.25
2016-09-23,46.01892852783203,46.23089671960979,45.828887676984806,45.95314650504046,8048430,45.49997520446777,45.57308731079102,44.73476638793945,40.18105377197266,9300418.25
2016-09-26,45.4268913269043,45.74118815131942,45.22954229399655,45.704641601212415,7319022,45.45758323669433,45.56422595977783,44.7779507446289,40.221371231079104,9257974.25
2016-09-27,45.7338752746582,45.82889571675126,45.192993951948715,45.54383731255961,7693158,45.5131332397461,45.56490955352783,44.83612693786621,40.26014656066894,9350460.25
2016-09-28,46.26742935180664,46.39899335783579,45.68269069583442,46.04815308633859,12361160,45.65566139221191,45.60315456390381,44.91019874572754,40.30544244766235,9644791.05
2016-09-29,45.251468658447266,46.06279211813285,44.995645735332886,46.06279211813285,11454640,45.62130851745606,45.58769855499268,44.96206489562988,40.34548015594483,9753232.85
2016-09-30,45.616920471191406,45.85081600895521,45.214914341964295,45.236841683368766,14258354,45.630810546875,45.586524963378906,45.02124008178711,40.38484790802002,10123208.25
2016-10-03,45.69731521606445,45.73385882949434,45.07602995645929,45.4780360029663,7881065,45.71778907775879,45.586468887329104,45.08158790588379,40.42062208175659,10118329.8
