timestamp,open,high,low,close,volume
1734480000,8.5451,8.6473,7.6,7.6553,51175.4127808
1734566400,7.6592,7.699,6.622,6.9021,47595.1243444
1734652800,6.7685,7.0814,5.8486,6.911,52031.28393568
1734739200,6.925,7.3526,6.4464,6.5064,35899.65858254
1734825600,6.5139,6.7198,6.2669,6.3995,13144.96132626
1734912000,6.4094,7.0708,6.2476,6.9827,21800.22632643
1734998400,6.9373,7.183,6.7618,7.066,8205.93276657
1735084800,7.0215,7.1116,6.8414,6.9173,4452.92660029
1735171200,6.9482,6.9937,6.465,6.4916,5138.50414417
1735257600,6.4912,6.7942,6.4229,6.4365,19234.86061042
1735344000,6.4569,6.6647,6.4,6.6226,4904.97644615
1735430400,6.5929,6.64,6.2629,6.2874,65070.878427
1735516800,6.2774,6.5176,6.128,6.3444,13587.7530574
1735603200,6.2301,6.5028,6.193,6.1987,30527.73029611
1735689600,6.2153,6.6307,6.0854,6.5301,24788.41724395
1735776000,6.5792,6.799,6.5792,6.7171,77020.83777465
1735862400,6.7128,7.4579,6.6988,7.3923,9473.05377722
1735948800,7.4578,7.4611,7.2474,7.2871,3718.73991761
1736035200,7.3036,7.364,7.1511,7.3332,5190.48800302
1736121600,7.2604,7.6544,7.2604,7.4272,6869.7862004
1736208000,7.4,7.7532,6.7738,6.7876,13167.08381079
1736294400,6.7996,6.7996,6.1698,6.4594,47975.00611346
1736380800,6.5223,6.5822,6.26,6.3647,4636.63283509
1736467200,6.4007,6.6741,6.3917,6.6436,6988.85096602
1736553600,6.64,6.717,6.5279,6.6459,1274.80634293
1736640000,6.6148,6.6904,6.3768,6.4438,4999.54371712
1736726400,6.4651,6.6971,5.9169,6.319,19127.28759392
1736812800,6.2375,6.3055,6.063,6.2728,5654.41733033
1736899200,6.3039,6.6911,6.1573,6.6622,16181.12035338
1736985600,6.645,6.778,6.444,6.5563,14449.0517975
1737072000,6.6303,7.165,6.6303,7.0632,36919.44523504
1737158400,7.066,7.1558,6.4624,6.6114,24586.98232072
1737244800,6.5875,6.7681,5.782,5.89,35771.76772104
1737331200,5.8693,6.5236,5.6883,6.1004,24488.14918763
1737417600,6.0376,6.35,5.8441,6.22,15697.76904623
1737504000,6.2308,6.3291,6.1141,6.1754,17684.89179126
1737590400,6.1814,6.1814,5.8644,6.1195,11278.86979475
1737676800,6.0914,6.4083,5.9633,6.1959,12343.75524512
1737763200,6.1869,6.2835,6.1364,6.2121,5808.53381088
1737849600,6.165,6.4083,6.1013,6.1016,9840.66007164
1737936000,6.087,6.1183,5.5427,5.9873,22337.40741929
1738022400,6.0148,6.0625,5.6251,5.6738,3436.14029682
1738108800,5.678,5.972,5.6764,5.8331,9308.42930261
1738195200,5.8166,6.2681,5.7754,6.2183,6513.80440686
1738281600,6.2092,6.4083,6.1252,6.2461,8438.2469574
1738368000,6.2672,6.4083,5.8166,5.8339,4046.05554785
1738454400,5.8276,5.9289,4.6482,4.8734,31708.7231951
1738540800,4.806,4.9615,3.6616,4.9247,81477.3053898
1738627200,4.928,4.971,4.413,4.698,92892.84751147
1738713600,4.6915,4.8347,4.6391,4.6838,40235.09672601
1738800000,4.6799,4.7285,4.3609,4.4025,16137.67886033
1738886400,4.4077,4.6663,4.2597,4.3662,8963.76099426
1738972800,4.3713,4.585,4.3318,4.585,12453.30781419
1739059200,4.5713,4.7768,4.4,4.5735,14935.552488
1739145600,4.5816,4.8352,4.4426,4.8138,11143.83268753
1739232000,4.8162,4.9797,4.6498,4.7203,21831.67209323
1739318400,4.7001,5.0965,4.5345,5.0869,25177.75614281
1739404800,5.0823,5.1449,4.9342,5.0002,9788.71055688
1739491200,4.9743,5.0855,4.8702,4.9256,23555.09616264
1739577600,4.9098,5.0366,4.8017,4.838,8391.09804788
1739664000,4.8295,4.8695,4.734,4.758,8205.50526764
1739750400,4.7663,4.9364,4.7247,4.8136,15731.1915548
1739836800,4.8244,4.8884,4.45,4.5723,18127.80009934
1739923200,4.5862,4.7011,4.52,4.6924,946.0424033
1740009600,4.6768,4.9667,4.6743,4.9178,5173.3632043
1740096000,4.929,5.0744,4.685,4.767,5372.14789601
1740182400,4.8102,5.017,4.7956,4.965,15828.337309
1740268800,4.973,5.0073,4.8333,4.8333,1276.68004277
1740355200,4.8224,4.8224,4.2817,4.3637,7538.08924873
1740441600,4.3776,4.5418,4.1042,4.5065,23993.43925241
1740528000,4.4531,4.6905,4.4228,4.5979,17804.12192142
1740614400,4.596,4.7787,4.4961,4.571,39179.54428667
1740700800,4.5619,4.6669,4.2202,4.6493,44806.46433782
1740787200,4.6488,4.6586,4.4341,4.51,6334.28949428
1740873600,4.4996,4.9203,4.42,4.9111,11702.64019061
1740960000,4.9124,4.9407,4.1501,4.2644,9048.30169934
1741046400,4.2269,4.2486,3.9,4.1693,7162.53186515
1741132800,4.1556,4.3493,4.1159,4.3355,4397.78406999
1741219200,4.318,4.4322,4.2464,4.2746,4280.68648932
1741305600,4.2746,4.4364,4.0863,4.2582,8060.39633315
1741392000,4.2328,4.2702,4.0967,4.1153,2957.48161087
1741478400,4.1139,4.1253,3.75,3.7974,10091.33508096
1741564800,3.796,4.0277,3.5838,3.5838,8204.34637486
1741651200,3.5896,3.9878,3.4046,3.9301,15723.04586297
1741737600,3.8964,3.972,3.7631,3.9108,2867.49354323
1741824000,3.8699,3.9638,3.8056,3.9066,3157.54746449
1741910400,3.9187,4.3043,3.9187,4.3004,7374.25115295
1741996800,4.2735,4.716,4.2418,4.648,12078.25708887
1742083200,4.6641,4.7602,4.5039,4.6484,5719.05132832
1742169600,4.6487,4.7281,4.5537,4.6499,4885.74677608
1742256000,4.6101,4.8219,4.5385,4.7349,20802.13714971
1742342400,4.7151,4.7552,4.5839,4.7494,8155.07270484
1742428800,4.7647,4.841,4.6098,4.676,5297.65024335
1742515200,4.686,4.7162,4.4959,4.6237,3091.36653162
1742601600,4.6023,5.0399,4.6016,4.8799,10766.58268929
1742688000,4.8593,4.8895,4.69,4.8107,4119.13847272
1742774400,4.7963,4.992,4.7636,4.9499,1988.68988712
1742860800,4.9664,5.0119,4.7943,4.8367,2631.05574293
1742947200,4.843,4.9785,4.7837,4.8892,6276.77630268
1743033600,4.9012,4.9606,4.7475,4.8235,1554.0912856
1743120000,4.7863,4.8137,4.5118,4.59,3172.67055629
1743206400,4.5252,4.5405,4.1939,4.2438,3168.97823163
1743292800,4.2102,4.3898,4.2102,4.3037,1495.51605554
1743379200,4.3228,4.4621,4.1828,4.3772,1573.81474974
1743465600,4.3819,4.5405,4.3637,4.4021,5172.77952479
1743552000,4.3554,4.5932,4.1597,4.226,2434.52765704
1743638400,4.215,4.7077,4.215,4.6477,4431.59530125
1743724800,4.6538,5.0926,4.5315,4.9859,44996.18326988
1743811200,4.9865,5.0102,4.7306,4.8117,6861.40496076
1743897600,4.7739,4.83,4.3995,4.4512,5270.12063144
1743984000,4.4594,4.5697,4.0575,4.3397,11642.56365049
1744070400,4.3148,4.424,4.1315,4.173,1646.95235342
1744156800,4.1753,4.5772,4.0273,4.5336,6742.26241973
1744243200,4.5192,4.5268,4.2491,4.3348,4146.83212421
1744329600,4.3436,4.4044,4.2183,4.2469,5223.20058299
1744416000,4.2163,4.3937,4.1693,4.3593,7123.14712344
1744502400,4.3592,4.385,4.0596,4.1493,4877.78475701
1744588800,4.1511,4.2749,4.0682,4.127,3427.86927397
1744675200,4.127,4.1773,3.9875,3.9875,2574.54119421
1744761600,3.9824,4.0873,3.94,4.0266,5453.26876306
1744848000,4.0291,4.1879,4.0008,4.1238,4252.37387674
1744934400,4.1157,4.2211,4.0797,4.1279,1132.22237852
1745020800,4.1299,4.2488,4.1299,4.2331,29265.34784471
1745107200,4.2182,4.2552,4.1119,4.1525,4016.63582807
1745193600,4.1634,4.2904,4.0552,4.0648,9423.79779691
