timestamp,open,high,low,close,volume
1742428800,5.45e-07,5.8e-07,4.372e-07,4.696e-07,22020040115.33904
1742515200,4.7e-07,5.1e-07,4.233e-07,4.418e-07,36935885945.48069
1742601600,4.418e-07,5.9e-07,4.235e-07,4.599e-07,82828620323.06512
1742688000,4.605e-07,4.9e-07,4.2e-07,4.399e-07,55424115053.91017
1742774400,4.395e-07,4.9e-07,4.305e-07,4.439e-07,45835569871.32924
1742860800,4.342e-07,4.9e-07,4.201e-07,4.298e-07,29203901430.89507
1742947200,4.301e-07,4.483e-07,4.201e-07,4.439e-07,22395339527.42804
1743033600,4.444e-07,4.486e-07,4.285e-07,4.4e-07,49309604645.932
1743120000,4.301e-07,4.422e-07,4.301e-07,4.364e-07,20103041796.00712
1743206400,4.364e-07,4.388e-07,4.201e-07,4.317e-07,24599648733.11003
1743292800,4.316e-07,4.423e-07,4.083e-07,4.28e-07,24596641477.00823
1743379200,4.4e-07,4.484e-07,4.252e-07,4.31e-07,14491248312.86868
1743465600,4.39e-07,4.565e-07,4.309e-07,4.372e-07,19147553923.2514
1743552000,4.371e-07,4.471e-07,4.287e-07,4.311e-07,23988437009.61331
1743638400,4.303e-07,4.416e-07,4.219e-07,4.412e-07,10634461661.94874
1743724800,4.327e-07,4.443e-07,4.226e-07,4.396e-07,18019229918.64026
1743811200,4.227e-07,4.443e-07,4.196e-07,4.323e-07,4647199321.82929
1743897600,4.297e-07,4.382e-07,4.151e-07,4.154e-07,10202755142.78581
1743984000,4.215e-07,4.293e-07,3.978e-07,4.076e-07,16788640887.57093
1744070400,4.041e-07,4.187e-07,4.032e-07,4.055e-07,34180551060.18185
1744156800,4.068e-07,4.193e-07,3.955e-07,4.152e-07,28539590262.60489
1744243200,4.092e-07,4.301e-07,4.067e-07,4.149e-07,71042680676.22285
1744329600,4.168e-07,4.263e-07,4.099e-07,4.202e-07,23314801221.82146
1744416000,4.194e-07,4.472e-07,4.167e-07,4.199e-07,16938477289.3245
1744502400,4.31e-07,4.335e-07,4.145e-07,4.285e-07,5646792416.51255
1744588800,4.285e-07,4.361e-07,4.207e-07,4.265e-07,15419309820.18862
1744675200,4.307e-07,4.339e-07,4.079e-07,4.3e-07,11992806334.00522
1744761600,4.254e-07,4.364e-07,4.202e-07,4.236e-07,6412094709.76108
1744848000,4.203e-07,4.309e-07,4.133e-07,4.285e-07,1905218689.47815
1744934400,4.289e-07,4.395e-07,4.137e-07,4.192e-07,4040855007.80418
1745020800,4.188e-07,4.299e-07,4.163e-07,4.201e-07,11498057209.11426
1745107200,4.267e-07,4.355e-07,4.19e-07,4.26e-07,1769633380.17427
1745193600,4.361e-07,4.361e-07,4.202e-07,4.24e-07,3439698097.08127
1745280000,4.27e-07,4.398e-07,4.218e-07,4.261e-07,52561582399.97987
1745366400,4.312e-07,4.351e-07,4.04e-07,4.229e-07,28685484525.68904
1745452800,4.243e-07,4.361e-07,3.66e-07,4.206e-07,64833172213.93734
1745539200,4.352e-07,4.363e-07,3.791e-07,4.286e-07,17448212815.98357
1745625600,3.995e-07,4.359e-07,3.8e-07,4.039e-07,15482739228.90253
1745712000,4.305e-07,4.328e-07,4.063e-07,4.323e-07,8297732715.76508
1745798400,4.323e-07,4.365e-07,4.006e-07,4.112e-07,5227925593.06564
1745884800,4.338e-07,4.364e-07,4.041e-07,4.138e-07,7609677297.52777
1745971200,4.296e-07,4.351e-07,4.074e-07,4.182e-07,3559259398.01273
1746057600,4.116e-07,4.333e-07,4.115e-07,4.146e-07,6552035968.94552
1746144000,4.222e-07,4.346e-07,4.093e-07,4.22e-07,2510951989.39822
1746230400,4.214e-07,4.373e-07,4.084e-07,4.119e-07,38205118428.63181
1746316800,4.189e-07,4.375e-07,4.041e-07,4.136e-07,12634097472.57911
1746403200,4.201e-07,4.251e-07,4.107e-07,4.235e-07,7288619229.06953
1746489600,4.163e-07,4.381e-07,4.043e-07,4.055e-07,9243956657.6441
1746576000,4.057e-07,4.456e-07,4.057e-07,4.158e-07,9001396848.06774
1746662400,4.254e-07,4.466e-07,4.106e-07,4.462e-07,12420117260.82506
1746748800,4.461e-07,4.468e-07,4.063e-07,4.463e-07,56094557661.76933
1746835200,4.439e-07,5.985e-07,4.108e-07,4.739e-07,44486421198.25224
1746921600,4.757e-07,5.1e-07,4.14e-07,4.321e-07,21703670365.53459
1747008000,4.391e-07,4.819e-07,4.299e-07,4.472e-07,7801874664.81097
1747094400,4.491e-07,4.698e-07,4.073e-07,4.465e-07,37535761630.30665
1747180800,4.33e-07,4.727e-07,4.043e-07,4.423e-07,15088019887.78776
1747267200,4.499e-07,4.72e-07,4.239e-07,4.439e-07,10488039774.13624
1747353600,4.44e-07,4.707e-07,4.293e-07,4.393e-07,4195279740.57758
1747440000,4.588e-07,4.598e-07,4.301e-07,4.401e-07,7433712908.26597
1747526400,4.401e-07,4.599e-07,4.31e-07,4.313e-07,5897929764.04664
1747612800,4.401e-07,4.791e-07,4.217e-07,4.593e-07,8651783314.88224
1747699200,4.313e-07,4.813e-07,4.254e-07,4.516e-07,16346380385.63734
1747785600,4.466e-07,5e-07,4.202e-07,4.561e-07,18510043474.83247
1747872000,4.431e-07,4.688e-07,4.369e-07,4.584e-07,19759952484.21979
1747958400,4.582e-07,4.804e-07,4.255e-07,4.331e-07,19023013350.56623
1748044800,4.359e-07,4.4e-07,4.3e-07,4.341e-07,13790317852.13165
1748131200,4.34e-07,4.395e-07,4.28e-07,4.342e-07,5148407448.34951
1748217600,4.31e-07,4.385e-07,4.301e-07,4.354e-07,10575054311.32174
1748304000,4.354e-07,4.443e-07,4.324e-07,4.35e-07,10108094834.10376
1748390400,4.358e-07,4.481e-07,4.293e-07,4.293e-07,16481543478.65481
1748476800,4.295e-07,4.481e-07,4.293e-07,4.438e-07,11231067698.26779
1748563200,4.346e-07,4.479e-07,4.236e-07,4.236e-07,16136639921.31442
1748649600,4.236e-07,4.388e-07,4.118e-07,4.16e-07,20316351964.04653
1748736000,4.16e-07,4.322e-07,4.141e-07,4.202e-07,2915648403.48302
1748822400,4.2e-07,4.463e-07,4.158e-07,4.28e-07,7649652114.56045
1748908800,4.28e-07,4.341e-07,4.216e-07,4.28e-07,1980097164.82675
1748995200,4.282e-07,4.443e-07,4.205e-07,4.235e-07,8360666555.62551
1749081600,4.297e-07,4.297e-07,4.027e-07,4.197e-07,6509451061.28783
1749168000,4.179e-07,4.223e-07,4.021e-07,4.15e-07,3905072246.96906
1749254400,4.068e-07,4.263e-07,4.068e-07,4.22e-07,2524540526.85032
1749340800,4.219e-07,4.299e-07,4.157e-07,4.263e-07,4564652843.76048
1749427200,4.263e-07,4.299e-07,4.122e-07,4.278e-07,10162303271.55616
1749513600,4.202e-07,4.477e-07,4.116e-07,4.341e-07,8707694099.57485
1749600000,4.341e-07,4.48e-07,4.16e-07,4.226e-07,4810683545.19891
1749686400,4.16e-07,4.48e-07,3.977e-07,4.185e-07,5199969279.70673
1749772800,4.122e-07,4.484e-07,3.978e-07,4.049e-07,11093237585.97923
1749859200,4.12e-07,4.901e-07,3.854e-07,4.034e-07,15391625999.92359
1749945600,4.625e-07,4.854e-07,4.032e-07,4.108e-07,1690971540.9888
