timestamp,open,high,low,close,volume
1749168000,0.5,0.7144,0.3229,0.3743,424429.00135
1749254400,0.3741,0.398,0.128,0.2242,102567.48466
1749340800,0.2238,0.2451,0.1988,0.2125,53268.83996
1749427200,0.2073,0.212,0.1952,0.2033,57502.25224
1749513600,0.2042,0.2061,0.172,0.1746,85842.30031
1749600000,0.1762,0.178,0.1309,0.139,125793.16628
1749686400,0.1375,0.1396,0.1181,0.1201,45928.12225
1749772800,0.1203,0.1234,0.1112,0.1211,141684.8377
1749859200,0.1215,0.1225,0.1136,0.1175,108925.43659
1749945600,0.115,0.115,0.1051,0.108,12017.03549
