timestamp,open,high,low,close,volume
1747785600,0.01,0.01,0.006075,0.006075,3486084.29991
1747872000,0.006186,0.006577,0.005972,0.006242,11732616.78041
1747958400,0.006401,0.006607,0.005368,0.005368,5671907.90176
1748044800,0.005382,0.005668,0.005382,0.005499,6507032.49313
1748131200,0.005475,0.005545,0.005079,0.005525,2340881.20463
1748217600,0.005534,0.006047,0.005361,0.005552,6256053.40289
1748304000,0.005639,0.005848,0.005499,0.005536,11828729.21602
1748390400,0.00559,0.005691,0.005266,0.005446,2588803.64854
1748476800,0.005712,0.005712,0.005106,0.005114,2388750.28801
1748563200,0.00511,0.00511,0.004342,0.004342,3626522.67659
1748649600,0.004187,0.004563,0.004081,0.004563,1524115.93346
1748736000,0.004739,0.004884,0.004366,0.004681,5431363.8147
1748822400,0.004626,0.00466,0.004369,0.004651,7485787.05919
1748908800,0.004725,0.00481,0.004564,0.00466,2325833.05986
1748995200,0.00463,0.004722,0.004395,0.00454,980672.51809
1749081600,0.004622,0.004645,0.003946,0.004024,2869189.09393
1749168000,0.004012,0.004281,0.003934,0.004008,728414.12856
1749254400,0.004089,0.00432,0.004089,0.00432,302726.28153
1749340800,0.004343,0.004478,0.004237,0.004282,460303.24781
1749427200,0.004283,0.004832,0.004191,0.004806,1712071.08937
1749513600,0.004773,0.004929,0.004512,0.004809,1959538.66243
1749600000,0.004758,0.004816,0.004412,0.004419,4675143.44324
1749686400,0.00434,0.004347,0.003999,0.004022,1301637.35041
1749772800,0.004009,0.004053,0.00373,0.003918,698955.77583
1749859200,0.003989,0.004046,0.003628,0.003748,11679980.9439
1749945600,0.003719,0.003755,0.003581,0.003659,632362.01297
