timestamp,open,high,low,close,volume
1726704000,0.0539,0.0563,0.0539,0.0554,1628077.36791857
1726790400,0.0557,0.0572,0.0556,0.0572,720030.52538198
1726876800,0.057,0.0597,0.057,0.0595,746841.26396702
1726963200,0.0591,0.0591,0.0565,0.0577,458240.31799558
1727049600,0.0573,0.0624,0.0571,0.0609,2353124.927899
1727136000,0.061,0.0622,0.0594,0.0622,517617.63331013
1727222400,0.0616,0.0706,0.0611,0.0665,7775850.1866617
1727308800,0.0662,0.0708,0.0643,0.0692,2229810.41992825
1727395200,0.0692,0.0714,0.0687,0.0696,425629.80820007
1727481600,0.0695,0.0699,0.0661,0.0688,313373.27292918
1727568000,0.0685,0.0705,0.0673,0.0694,203124.25943668
1727654400,0.0691,0.0696,0.065,0.065,378873.17364615
1727740800,0.0653,0.0677,0.0589,0.0604,1154940.06141149
1727827200,0.0603,0.0622,0.058,0.0593,1247931.37688257
1727913600,0.059,0.0606,0.0576,0.059,409233.47262885
1728000000,0.059,0.0618,0.0589,0.0618,911711.66691491
1728086400,0.062,0.0651,0.0611,0.0625,689519.58261981
1728172800,0.0621,0.0634,0.0616,0.0633,690231.22211383
1728259200,0.0638,0.0686,0.0626,0.0685,1799159.87706804
1728345600,0.0681,0.0685,0.0647,0.0659,1381610.8510063
1728432000,0.0668,0.0779,0.0653,0.0701,6537792.73588129
1728518400,0.07,0.0749,0.0663,0.069,3135993.37730745
1728604800,0.0695,0.072,0.0681,0.07,908412.4712802
1728691200,0.0696,0.072,0.0683,0.0695,473336.31378637
1728777600,0.0698,0.0796,0.069,0.0753,5812217.75778781
1728864000,0.0752,0.0792,0.0742,0.0769,840120.78969087
1728950400,0.0765,0.0836,0.0763,0.0824,2516386.04616092
1729036800,0.0818,0.0819,0.0763,0.0764,843397.62661077
1729123200,0.0763,0.0763,0.073,0.0752,623327.25632967
1729209600,0.0748,0.0759,0.074,0.0759,285423.53726298
1729296000,0.0764,0.0772,0.0738,0.0743,976120.35852877
1729382400,0.0741,0.0746,0.0729,0.0742,260710.42249096
1729468800,0.0747,0.075,0.0718,0.0722,264347.75345048
1729555200,0.0721,0.0746,0.0709,0.0721,737733.25219733
1729641600,0.0721,0.0721,0.0669,0.069,241382.30364634
1729728000,0.0689,0.0689,0.0656,0.0677,1389363.70989894
1729814400,0.0675,0.0675,0.059,0.0611,1428368.78737111
1729900800,0.061,0.0631,0.0604,0.0617,1422961.42808551
1729987200,0.0615,0.0623,0.0609,0.062,104501.68075917
1730073600,0.0619,0.0645,0.06,0.0628,1379249.69762838
1730160000,0.0626,0.0646,0.0614,0.0632,521709.09237319
1730246400,0.063,0.0642,0.0613,0.0631,1698873.09900201
1730332800,0.0627,0.0629,0.0589,0.0591,893663.8407168
1730419200,0.0591,0.0604,0.0578,0.0589,242681.1738982
1730505600,0.0591,0.0602,0.0574,0.0574,257909.51251339
1730592000,0.0581,0.0581,0.0536,0.0554,688094.21231519
1730678400,0.0553,0.0566,0.0538,0.0547,908499.1551245
1730764800,0.0549,0.0577,0.0545,0.057,932141.53791263
1730851200,0.0571,0.062,0.0571,0.0618,2377934.92875602
1730937600,0.0616,0.063,0.0606,0.0625,2098209.40854085
1731024000,0.0627,0.0628,0.0602,0.0619,361816.55333485
1731110400,0.0616,0.0642,0.061,0.064,3572465.54243362
1731196800,0.0641,0.0691,0.0636,0.0669,1907338.91664648
1731283200,0.067,0.072,0.0652,0.0717,3725207.45437796
1731369600,0.0711,0.0741,0.0645,0.0683,1840263.63266052
1731456000,0.0679,0.0693,0.062,0.0648,1937611.44727324
1731542400,0.0651,0.0674,0.0618,0.0628,2323497.86677406
1731628800,0.0632,0.0676,0.0614,0.0675,1166968.30583944
1731715200,0.0675,0.0757,0.0672,0.0753,1292264.90029685
1731801600,0.0742,0.0752,0.0679,0.0687,2555815.98895458
1731888000,0.0691,0.0887,0.0687,0.0794,6976239.11204691
1731974400,0.0788,0.0859,0.0742,0.0759,3159866.70284547
1732060800,0.0757,0.0758,0.0704,0.0716,784379.29356022
1732147200,0.0716,0.0754,0.0696,0.0748,1123498.01169123
1732233600,0.0748,0.0788,0.0734,0.0788,2418144.77606416
1732320000,0.0784,0.0894,0.0776,0.087,5110852.64516105
1732406400,0.087,0.1016,0.087,0.0975,7222563.23988975
1732492800,0.0965,0.0982,0.0887,0.0907,3456055.68188629
1732579200,0.0901,0.0957,0.0857,0.0904,1126712.66225179
1732665600,0.0887,0.0947,0.0876,0.094,969439.94433383
1732752000,0.0936,0.0944,0.0894,0.094,1583169.07258964
1732838400,0.0934,0.1046,0.0917,0.1024,1435685.83459517
1732924800,0.1023,0.1055,0.0984,0.1033,1693415.46894222
1733011200,0.1027,0.1094,0.1,0.1066,2027764.88967087
1733097600,0.1067,0.115,0.0984,0.1135,5942968.20606218
1733184000,0.115,0.1235,0.1055,0.1218,7470064.33037678
1733270400,0.1219,0.1399,0.1178,0.1337,5486856.50168202
1733356800,0.1337,0.143,0.1237,0.1306,6361850.23443566
1733443200,0.1306,0.1339,0.1257,0.1309,2945786.71219988
1733529600,0.1313,0.1334,0.1264,0.1291,1919752.94996798
1733616000,0.129,0.1378,0.1262,0.1316,844177.51494528
1733702400,0.1311,0.1311,0.0921,0.1075,5773995.65367569
1733788800,0.1061,0.1072,0.0919,0.1022,4962204.28804959
1733875200,0.1019,0.123,0.0981,0.1191,3424278.71080299
1733961600,0.1217,0.1241,0.1154,0.1172,3221439.47503047
1734048000,0.1182,0.1182,0.1128,0.1171,2246215.5312238
1734134400,0.1166,0.1178,0.1077,0.1104,1112797.80858084
1734220800,0.1102,0.1134,0.107,0.1126,959596.71906725
1734307200,0.1122,0.1148,0.1063,0.1086,2698457.84659057
1734393600,0.1083,0.1105,0.102,0.1031,747529.75511625
1734480000,0.1035,0.1035,0.093,0.0936,2942280.83448144
1734566400,0.0932,0.0963,0.0833,0.0862,4175777.05475538
1734652800,0.0856,0.0897,0.074,0.0894,4834133.47898619
1734739200,0.089,0.094,0.0822,0.0831,1784385.60747204
1734825600,0.0836,0.0868,0.0815,0.0843,431696.33099222
1734912000,0.0838,0.0915,0.0825,0.09,534556.5417884
1734998400,0.0901,0.0954,0.0884,0.0943,4088911.15724126
