timestamp,open,high,low,close,volume
1734480000,106152.0,106489.3,100027.8,100166.1,3014.79303894
1734566400,100166.1,102750.0,95586.4,97431.4,3582.99338433
1734652800,97431.5,98064.7,92159.0,97781.8,3145.57762405
1734739200,97781.8,99575.4,96359.8,97232.6,1158.06359574
1734825600,97232.7,97321.3,94201.1,95101.9,843.50640738
1734912000,95101.9,96403.0,92417.0,94699.4,1608.13292536
1734998400,94699.4,99400.0,93500.0,98647.2,1533.79982235
1735084800,98647.2,99411.6,97600.0,99310.8,681.61047112
1735171200,99328.2,99821.8,95139.1,95645.0,1286.63045412
1735257600,95660.9,97308.6,93300.0,94148.9,1781.17817466
1735344000,94147.6,95497.0,94033.5,95204.1,447.87195123
1735430400,95204.1,95204.1,92860.7,93551.0,698.54712674
1735516800,93551.0,94858.7,91256.6,92611.3,2168.29172819
1735603200,92611.3,96040.0,91934.1,93370.9,1697.95041413
1735689600,93370.8,94888.0,92588.1,94380.8,576.16221881
1735776000,94380.9,97719.9,94167.2,96805.2,1727.87834504
1735862400,96805.3,98888.0,96034.1,98111.1,1520.22829624
1735948800,98111.1,98714.8,97548.4,98208.9,630.75266227
1736035200,98208.9,98750.0,97250.0,98306.2,437.30434173
1736121600,98306.3,102479.6,97974.0,102222.0,2276.11065977
1736208000,102222.0,102759.3,96100.0,96932.2,2322.87122789
1736294400,96932.2,97232.8,92501.0,95060.4,2675.62697608
1736380800,95060.1,95251.1,91168.5,92531.7,2567.92194993
1736467200,92523.5,95771.2,92200.0,94698.8,2409.34482421
1736553600,94698.9,94986.6,93865.0,94562.1,315.42363614
1736640000,94562.1,95300.0,93652.2,94449.9,432.7113658
1736726400,94450.0,95808.2,89005.8,94487.1,3303.02566784
1736812800,94487.1,97302.9,94313.0,96560.1,1407.26000359
1736899200,96560.1,100731.7,96500.0,100496.4,2160.29010015
1736985600,100496.5,100700.0,97333.0,99976.7,1764.68463636
1737072000,99976.7,105883.0,99952.8,104089.8,3507.92883752
1737158400,104089.8,104907.3,102222.0,104382.0,1776.25333653
1737244800,104382.0,106246.6,99538.2,101191.1,4231.21213917
1737331200,101191.0,109112.0,99500.0,102162.8,6144.71011387
1737417600,102142.1,107200.0,100114.2,106162.8,2766.17867975
1737504000,106162.8,106293.4,103271.3,103648.5,1391.42072629
1737590400,103648.6,106833.2,101281.7,103920.2,4692.19078465
1737676800,103920.2,107080.6,102800.0,104840.4,1795.72253619
1737763200,104840.4,105194.1,104250.0,104705.2,643.54540419
1737849600,104705.3,105380.0,102544.1,102596.5,949.0648101
1737936000,102596.5,103200.0,97688.7,102133.3,3883.43048284
1738022400,102133.3,103728.0,100200.0,101299.8,1817.06633
1738108800,101299.9,104749.1,101277.6,103708.0,2068.76411452
1738195200,103708.1,106414.4,103252.5,104750.1,2010.23973624
1738281600,104750.1,106000.0,101500.0,102406.0,1755.91946054
1738368000,102406.0,102748.6,100147.0,100624.2,1188.3889118
1738454400,100624.3,101415.5,96100.0,97696.1,2816.31259953
1738540800,97696.0,102500.0,91000.0,101425.1,5541.67940806
1738627200,101425.1,101721.9,96250.0,97868.5,3162.38590831
1738713600,97868.4,99125.0,96191.0,96623.8,1343.73465352
1738800000,96613.4,99100.0,95700.0,96559.2,2017.20689834
1738886400,96558.5,100181.7,95634.1,96547.5,1926.56834175
