Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,SMA_200,VOL_SMA_20
2021-05-18,234.60472106933594,237.81861832476685,234.43098933096988,237.68350018460333,20168000,237.47213592529297,242.33688430786134,237.76572631835938,217.21570976257325,28320570.0
2021-05-19,235.1851348876953,235.29154533892452,230.8126675990261,231.4994866163232,25739800,237.20299682617187,241.52141342163085,237.95684936523438,217.35431640625,28406040.0
2021-05-20,238.43548583984375,239.85750978222876,235.9010010155452,235.9977431621373,21800700,236.9442581176758,241.03301467895508,238.23923065185548,217.52474349975586,28215765.0
2021-05-21,237.168212890625,240.22508129568112,236.75225418755065,239.48989126289104,21863100,236.2953109741211,240.28919219970703,238.4053512573242,217.69051071166993,28235790.0
2021-05-24,242.5951385498047,242.96274098079692,239.43185940713963,239.7027196949933,21411500,236.69864807128906,239.797412109375,238.70664764404296,217.86707717895507,28318200.0
2021-05-25,243.5044403076172,244.5008222997272,242.63382013845728,243.55281137496547,17704300,237.28460235595702,239.3308303833008,239.04427490234374,218.06672927856445,27652705.0
2021-05-26,243.28196716308594,244.6846396440741,242.5661136971185,243.22391302197101,17771600,238.54610137939454,239.21070709228516,239.3214761352539,218.28553245544433,26196130.0
2021-05-27,241.173095703125,243.2722701493951,241.11505632611494,242.9723901943247,24426200,239.207763671875,239.08406600952148,239.56943145751953,218.51712074279786,25387990.0
2021-05-28,241.53102111816406,243.85269958248085,241.41494236122048,242.807946487655,18270200,239.41107177734375,238.9912467956543,239.9465380859375,218.7226661682129,24754245.0
2021-06-01,239.32546997070312,243.0885094011038,238.89984288154076,243.0304700144353,23213300,239.68046875,238.8035903930664,240.28667602539062,218.91953125,24933580.0
2021-06-02,239.2287139892578,241.13441901461294,237.81635845240393,240.03162651736798,19406700,240.1428680419922,238.80750198364257,240.51601196289062,219.1149543762207,24266110.0
2021-06-03,237.69061279296875,238.30004104454875,235.06905429355336,237.21659992104807,25307700,240.39341583251954,238.7982063293457,240.68389434814452,219.29607612609863,24436430.0
2021-06-04,242.6048126220703,243.4367448861745,239.43186509404015,239.67370569685207,25281100,240.8103485107422,238.87730331420897,240.99098236083984,219.4959725189209,24375930.0
2021-06-07,245.52626037597656,245.7971206803455,241.656810586958,241.82126043169774,23079200,241.64615325927736,238.97073211669922,241.41672424316405,219.7166226196289,24178245.0
2021-06-08,244.32675170898438,247.65448104345302,244.2686975604044,246.83221702087576,22455000,241.8193145751953,239.25898132324218,241.73856231689453,219.90784141540527,23836000.0
