Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Datetime,,,,,
2025-05-28 16:30:00+00:00,102.63619995117188,102.6500015258789,102.5250015258789,102.52999877929688,0
2025-05-28 16:35:00+00:00,102.68499755859375,102.76499938964844,102.62000274658203,102.62999725341797,93439
2025-05-28 16:40:00+00:00,102.67500305175781,102.68499755859375,102.58000183105469,102.68000030517578,78578
2025-05-28 16:45:00+00:00,102.76000213623047,102.76000213623047,102.6449966430664,102.67500305175781,62761
2025-05-28 16:50:00+00:00,102.66999816894531,102.76499938964844,102.65499877929688,102.75,74177
2025-05-28 16:55:00+00:00,102.75,102.77999877929688,102.66000366210938,102.66999816894531,80739
2025-05-28 17:00:00+00:00,102.87999725341797,102.9000015258789,102.75499725341797,102.76000213623047,78696
2025-05-28 17:05:00+00:00,102.84500122070312,102.94000244140625,102.84500122070312,102.86000061035156,56017
2025-05-28 17:10:00+00:00,102.91500091552734,102.91999816894531,102.83000183105469,102.8499984741211,71944
2025-05-28 17:15:00+00:00,102.88500213623047,102.95099639892578,102.8550033569336,102.91000366210938,61232
2025-05-28 17:20:00+00:00,102.81999969482422,102.9000015258789,102.79000091552734,102.88999938964844,67673
2025-05-28 17:25:00+00:00,102.75499725341797,102.83000183105469,102.73500061035156,102.81999969482422,64636
2025-05-28 17:30:00+00:00,102.67500305175781,102.7781982421875,102.66500091552734,102.76000213623047,77105
2025-05-28 17:35:00+00:00,102.66999816894531,102.70500183105469,102.66000366210938,102.66500091552734,62974
2025-05-28 17:40:00+00:00,102.6500015258789,102.69999694824219,102.58350372314453,102.66999816894531,63672
2025-05-28 17:45:00+00:00,102.69000244140625,102.72000122070312,102.63999938964844,102.6500015258789,57679
2025-05-28 17:50:00+00:00,102.7300033569336,102.7300033569336,102.6449966430664,102.69000244140625,44105
2025-05-28 17:55:00+00:00,102.77839660644531,102.77839660644531,102.70999908447266,102.72000122070312,72658
2025-05-28 18:00:00+00:00,102.76000213623047,102.87000274658203,102.76000213623047,102.7750015258789,105493
2025-05-28 18:05:00+00:00,102.61499786376953,102.7699966430664,102.61000061035156,102.76000213623047,54174
2025-05-28 18:10:00+00:00,102.68499755859375,102.7249984741211,102.59500122070312,102.61499786376953,69779
2025-05-28 18:15:00+00:00,102.55000305175781,102.69499969482422,102.53359985351562,102.6875991821289,67082
2025-05-28 18:20:00+00:00,102.70999908447266,102.7300033569336,102.55000305175781,102.55000305175781,160167
2025-05-28 18:25:00+00:00,102.63999938964844,102.70999908447266,102.58999633789062,102.69999694824219,84078
2025-05-28 18:30:00+00:00,102.59989929199219,102.67500305175781,102.58000183105469,102.62999725341797,88031
2025-05-28 18:35:00+00:00,102.63999938964844,102.7300033569336,102.58999633789062,102.59500122070312,115819
2025-05-28 18:40:00+00:00,102.75499725341797,102.7699966430664,102.62000274658203,102.63500213623047,90396
2025-05-28 18:45:00+00:00,102.70500183105469,102.79000091552734,102.69999694824219,102.75499725341797,101734
2025-05-28 18:50:00+00:00,102.62000274658203,102.71499633789062,102.4000015258789,102.70500183105469,236666
2025-05-28 18:55:00+00:00,102.73999786376953,102.75,102.58000183105469,102.62999725341797,125890
2025-05-28 19:00:00+00:00,102.62999725341797,102.76000213623047,102.58000183105469,102.7300033569336,127253
2025-05-28 19:05:00+00:00,102.72000122070312,102.72000122070312,102.625,102.62999725341797,87464
2025-05-28 19:10:00+00:00,102.54000091552734,102.76210021972656,102.46980285644531,102.7300033569336,117022
2025-05-28 19:15:00+00:00,102.52999877929688,102.58000183105469,102.49500274658203,102.54499816894531,103936
2025-05-28 19:20:00+00:00,102.4749984741211,102.55000305175781,102.41500091552734,102.51499938964844,89109
2025-05-28 19:25:00+00:00,102.38500213623047,102.48500061035156,102.36499786376953,102.47000122070312,123056
