Price,Close,High,Low,Open,Volume
Ticker,GLD,GLD,GLD,GLD,GLD
Datetime,,,,,
2025-05-30 13:30:00+00:00,303.4049987792969,303.739990234375,303.2099914550781,303.6400146484375,0
2025-05-30 13:35:00+00:00,303.7900085449219,304.0199890136719,303.42999267578125,303.42999267578125,129323
2025-05-30 13:40:00+00:00,303.1400146484375,303.80999755859375,302.8999938964844,303.760009765625,197060
2025-05-30 13:45:00+00:00,302.9100036621094,303.2699890136719,302.6199951171875,303.18499755859375,165640
2025-05-30 13:50:00+00:00,302.35040283203125,303.05999755859375,302.2099914550781,302.8389892578125,168847
2025-05-30 13:55:00+00:00,301.9800109863281,302.3900146484375,301.8399963378906,302.3900146484375,166063
2025-05-30 14:00:00+00:00,302.010009765625,302.0899963378906,301.5,301.9599914550781,174663
2025-05-30 14:05:00+00:00,302.5766906738281,302.6600036621094,301.92999267578125,301.9800109863281,204765
2025-05-30 14:10:00+00:00,302.489990234375,302.8800048828125,302.3717956542969,302.7699890136719,150485
2025-05-30 14:15:00+00:00,302.69000244140625,302.739990234375,302.2449951171875,302.3999938964844,145759
2025-05-30 14:20:00+00:00,302.7900085449219,302.92999267578125,302.6700134277344,302.67999267578125,125755
2025-05-30 14:25:00+00:00,302.5899963378906,302.8500061035156,302.409912109375,302.760009765625,73426
2025-05-30 14:30:00+00:00,302.260009765625,302.7300109863281,302.0299987792969,302.6099853515625,123484
2025-05-30 14:35:00+00:00,301.9700012207031,302.5,301.9200134277344,302.2300109863281,108065
2025-05-30 14:40:00+00:00,302.1499938964844,302.1499938964844,301.6400146484375,301.92999267578125,160727
2025-05-30 14:45:00+00:00,302.010009765625,302.2699890136719,301.94000244140625,302.1499938964844,152765
2025-05-30 14:50:00+00:00,302.30999755859375,302.3599853515625,301.96978759765625,302.0,71395
2025-05-30 14:55:00+00:00,302.510009765625,302.5299987792969,302.20001220703125,302.2799987792969,68783
2025-05-30 15:00:00+00:00,302.260009765625,302.54791259765625,301.8800048828125,302.510009765625,121253
2025-05-30 15:05:00+00:00,302.3399963378906,302.5799865722656,302.20001220703125,302.2591857910156,322356
2025-05-30 15:10:00+00:00,302.6199951171875,302.968994140625,302.3599853515625,302.3599853515625,118830
2025-05-30 15:15:00+00:00,302.7900085449219,303.0408935546875,302.5249938964844,302.6199951171875,80828
2025-05-30 15:20:00+00:00,303.0299987792969,303.072998046875,302.6000061035156,302.76959228515625,57808
2025-05-30 15:25:00+00:00,302.9100036621094,303.05999755859375,302.8900146484375,303.0199890136719,41890
2025-05-30 15:30:00+00:00,303.1300048828125,303.1600036621094,302.8599853515625,302.8949890136719,104718
2025-05-30 15:35:00+00:00,303.17999267578125,303.32000732421875,303.1400146484375,303.17999267578125,128184
2025-05-30 15:40:00+00:00,303.2699890136719,303.42999267578125,303.1708984375,303.1708984375,107866
2025-05-30 15:45:00+00:00,303.1499938964844,303.32000732421875,303.0400085449219,303.260009765625,64529
2025-05-30 15:50:00+00:00,303.0356140136719,303.3550109863281,303.0356140136719,303.19000244140625,63577
2025-05-30 15:55:00+00:00,303.04998779296875,303.0895080566406,302.94000244140625,303.04998779296875,37583
2025-05-30 16:00:00+00:00,303.17999267578125,303.25,303.07958984375,303.0889892578125,31116
2025-05-30 16:05:00+00:00,303.0199890136719,303.260009765625,303.0,303.22100830078125,37721
2025-05-30 16:10:00+00:00,303.1099853515625,303.2250061035156,302.9800109863281,303.0400085449219,92952
2025-05-30 16:15:00+00:00,303.17999267578125,303.260009765625,303.07000732421875,303.0799865722656,63246
2025-05-30 16:20:00+00:00,303.125,303.2701110839844,303.125,303.1700134277344,88655
2025-05-30 16:25:00+00:00,303.1099853515625,303.385009765625,302.92999267578125,303.1199951171875,231917
