Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-05-29 13:30:00+00:00,460.32000732421875,461.7200012207031,459.55010986328125,461.510009765625,0
2025-05-29 13:35:00+00:00,459.9800109863281,460.5899963378906,459.3500061035156,460.3599853515625,247688
2025-05-29 13:40:00+00:00,459.4800109863281,460.385009765625,459.26910400390625,459.989990234375,243917
2025-05-29 13:45:00+00:00,458.6099853515625,459.5199890136719,458.4800109863281,459.489990234375,167565
2025-05-29 13:50:00+00:00,459.5450134277344,459.60101318359375,458.435302734375,458.5799865722656,196558
2025-05-29 13:55:00+00:00,458.7550048828125,459.7200012207031,458.6650085449219,459.5450134277344,141378
2025-05-29 14:00:00+00:00,457.7909851074219,458.7598876953125,457.70001220703125,458.6400146484375,138240
2025-05-29 14:05:00+00:00,457.125,457.5,456.760009765625,457.4742126464844,182483
2025-05-29 14:10:00+00:00,458.0,458.0,457.0,457.1300048828125,169738
2025-05-29 14:15:00+00:00,457.9599914550781,458.2900085449219,457.6050109863281,458.0299987792969,131331
2025-05-29 14:20:00+00:00,457.989990234375,458.2789001464844,457.7099914550781,457.9549865722656,84038
2025-05-29 14:25:00+00:00,458.7699890136719,458.8999938964844,457.9800109863281,457.9800109863281,105798
2025-05-29 14:30:00+00:00,458.4800109863281,459.0,458.4649963378906,458.7300109863281,95379
2025-05-29 14:35:00+00:00,458.9049987792969,459.1499938964844,458.42999267578125,458.4800109863281,104237
2025-05-29 14:40:00+00:00,459.1499938964844,459.17999267578125,458.6000061035156,458.8599853515625,93211
2025-05-29 14:45:00+00:00,458.9776916503906,459.32000732421875,458.95001220703125,459.2272033691406,113246
2025-05-29 14:50:00+00:00,459.125,459.4798889160156,458.885009765625,459.0150146484375,93700
2025-05-29 14:55:00+00:00,459.7250061035156,459.8399963378906,459.1050109863281,459.1600036621094,117816
2025-05-29 15:00:00+00:00,459.2250061035156,459.9100036621094,459.1300048828125,459.7250061035156,95157
2025-05-29 15:05:00+00:00,459.0711975097656,459.3999938964844,458.95001220703125,459.2300109863281,104504
2025-05-29 15:10:00+00:00,458.6000061035156,459.2900085449219,458.5000915527344,459.1300048828125,159170
2025-05-29 15:15:00+00:00,458.3919982910156,458.7200012207031,458.26031494140625,458.55999755859375,93757
2025-05-29 15:20:00+00:00,458.8399963378906,458.8500061035156,458.4100036621094,458.4549865722656,61288
2025-05-29 15:25:00+00:00,459.2699890136719,459.44000244140625,458.8515930175781,458.8800048828125,102000
2025-05-29 15:30:00+00:00,458.1000061035156,459.45001220703125,457.92999267578125,459.2699890136719,73538
2025-05-29 15:35:00+00:00,458.1275939941406,458.3800048828125,457.9800109863281,458.1000061035156,43451
2025-05-29 15:40:00+00:00,458.7300109863281,458.7900085449219,458.0552978515625,458.1199951171875,105998
2025-05-29 15:45:00+00:00,457.8599853515625,458.7799987792969,457.8299865722656,458.6700134277344,70526
2025-05-29 15:50:00+00:00,457.9800109863281,458.1600036621094,457.8450012207031,457.8500061035156,74198
2025-05-29 15:55:00+00:00,456.04998779296875,457.8999938964844,455.69000244140625,457.8599853515625,196206
2025-05-29 16:00:00+00:00,456.7799987792969,456.7799987792969,455.31048583984375,455.92498779296875,130007
2025-05-29 16:05:00+00:00,457.0899963378906,457.1600036621094,456.720703125,456.720703125,69006
2025-05-29 16:10:00+00:00,458.20001220703125,458.3099060058594,456.9200134277344,457.05499267578125,118169
2025-05-29 16:15:00+00:00,458.6400146484375,458.6400146484375,458.17999267578125,458.239990234375,93979
2025-05-29 16:20:00+00:00,458.7749938964844,458.8500061035156,458.30499267578125,458.6300048828125,98614
2025-05-29 16:25:00+00:00,458.54998779296875,458.7900085449219,458.2850036621094,458.68499755859375,85674
