Price,Close,High,Low,Open,Volume
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR
Datetime,,,,,
2025-05-30 16:30:00+00:00,126.55000305175781,127.16999816894531,125.86009979248047,127.06500244140625,0
2025-05-30 16:35:00+00:00,126.38999938964844,126.9800033569336,126.0199966430664,126.55000305175781,2252391
2025-05-30 16:40:00+00:00,126.14109802246094,126.56999969482422,126.08000183105469,126.4000015258789,1346708
2025-05-30 16:45:00+00:00,125.24500274658203,126.27290344238281,124.66999816894531,126.16999816894531,2700298
2025-05-30 16:50:00+00:00,123.98680114746094,125.24500274658203,123.94999694824219,125.24500274658203,2258068
2025-05-30 16:55:00+00:00,124.47979736328125,124.4800033569336,123.83999633789062,123.98079681396484,2309975
2025-05-30 17:00:00+00:00,124.41999816894531,124.77999877929688,123.9801025390625,124.47000122070312,1790231
2025-05-30 17:05:00+00:00,124.84030151367188,124.94999694824219,124.33999633789062,124.41999816894531,1412868
2025-05-30 17:10:00+00:00,124.375,124.87000274658203,124.36000061035156,124.86979675292969,1119899
2025-05-30 17:15:00+00:00,124.37059783935547,124.52999877929688,123.77999877929688,124.37950134277344,1415712
2025-05-30 17:20:00+00:00,123.97000122070312,124.4000015258789,123.5000991821289,124.37000274658203,1418525
2025-05-30 17:25:00+00:00,123.81770324707031,124.06990051269531,123.2699966430664,123.95359802246094,1653699
2025-05-30 17:30:00+00:00,123.87000274658203,124.06999969482422,123.62999725341797,123.81500244140625,1022568
2025-05-30 17:35:00+00:00,124.45999908447266,124.45999908447266,123.77999877929688,123.83999633789062,1080521
2025-05-30 17:40:00+00:00,124.29000091552734,124.73999786376953,124.2300033569336,124.45919799804688,1072797
2025-05-30 17:45:00+00:00,124.20999908447266,124.34989929199219,123.87999725341797,124.27999877929688,961626
2025-05-30 17:50:00+00:00,124.30999755859375,124.48999786376953,124.1500015258789,124.21499633789062,713219
2025-05-30 17:55:00+00:00,124.0697021484375,124.34989929199219,123.8499984741211,124.2699966430664,708816
2025-05-30 18:00:00+00:00,124.88999938964844,124.98999786376953,124.04029846191406,124.04029846191406,1174762
2025-05-30 18:05:00+00:00,124.94000244140625,125.12000274658203,124.62999725341797,124.88999938964844,1098206
2025-05-30 18:10:00+00:00,125.59020233154297,125.62999725341797,124.91500091552734,124.91500091552734,1364578
2025-05-30 18:15:00+00:00,126.03289794921875,126.08000183105469,125.2699966430664,125.55000305175781,1429565
2025-05-30 18:20:00+00:00,126.3550033569336,126.4800033569336,125.76200103759766,126.04989624023438,1484104
2025-05-30 18:25:00+00:00,126.31999969482422,126.40499877929688,126.1500015258789,126.36000061035156,1082941
2025-05-30 18:30:00+00:00,126.37000274658203,126.73999786376953,126.19999694824219,126.31999969482422,1389004
2025-05-30 18:35:00+00:00,126.72000122070312,126.87999725341797,126.3499984741211,126.3499984741211,1031872
2025-05-30 18:40:00+00:00,126.62000274658203,126.80000305175781,126.47000122070312,126.72889709472656,842882
2025-05-30 18:45:00+00:00,126.87000274658203,127.04979705810547,126.45999908447266,126.62999725341797,1420443
2025-05-30 18:50:00+00:00,126.98519897460938,127.16000366210938,126.83350372314453,126.87000274658203,870151
2025-05-30 18:55:00+00:00,127.02010345458984,127.1500015258789,126.7300033569336,126.98999786376953,875683
2025-05-30 19:00:00+00:00,127.77140045166016,127.77999877929688,126.9000015258789,127.0199966430664,1689321
2025-05-30 19:05:00+00:00,127.43000030517578,127.94000244140625,127.42009735107422,127.77999877929688,1478325
2025-05-30 19:10:00+00:00,127.61000061035156,127.88990020751953,127.31999969482422,127.44000244140625,1273520
2025-05-30 19:15:00+00:00,128.12010192871094,128.22999572753906,127.55999755859375,127.58999633789062,1455488
2025-05-30 19:20:00+00:00,128.20989990234375,128.25,127.87999725341797,128.12600708007812,1186855
2025-05-30 19:25:00+00:00,128.75010681152344,128.83999633789062,128.1699981689453,128.2100067138672,2127770
