Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Datetime,,,,,
2025-05-27 16:30:00+00:00,103.54000091552734,103.54499816894531,103.4800033569336,103.51000213623047,0
2025-05-27 16:35:00+00:00,103.6050033569336,103.62000274658203,103.44999694824219,103.54830169677734,105787
2025-05-27 16:40:00+00:00,103.52999877929688,103.6500015258789,103.5199966430664,103.61000061035156,80404
2025-05-27 16:45:00+00:00,103.4000015258789,103.54499816894531,103.37999725341797,103.5250015258789,66952
2025-05-27 16:50:00+00:00,103.5,103.5,103.41000366210938,103.41000366210938,72396
2025-05-27 16:55:00+00:00,103.40260314941406,103.51000213623047,103.33999633789062,103.50499725341797,68114
2025-05-27 17:00:00+00:00,103.4000015258789,103.44000244140625,103.37000274658203,103.41000366210938,54278
2025-05-27 17:05:00+00:00,103.33999633789062,103.4000015258789,103.28500366210938,103.4000015258789,84247
2025-05-27 17:10:00+00:00,103.29499816894531,103.35970306396484,103.29010009765625,103.3499984741211,149709
2025-05-27 17:15:00+00:00,103.30580139160156,103.33000183105469,103.2583999633789,103.29000091552734,102322
2025-05-27 17:20:00+00:00,103.2750015258789,103.34339904785156,103.26029968261719,103.30500030517578,92258
2025-05-27 17:25:00+00:00,103.26499938964844,103.33999633789062,103.26000213623047,103.27010345458984,105866
2025-05-27 17:30:00+00:00,103.20999908447266,103.2699966430664,103.16999816894531,103.26499938964844,133410
2025-05-27 17:35:00+00:00,103.15499877929688,103.26000213623047,103.12999725341797,103.20999908447266,170800
2025-05-27 17:40:00+00:00,103.21499633789062,103.25,103.1500015258789,103.15499877929688,140811
2025-05-27 17:45:00+00:00,103.24459838867188,103.26000213623047,103.20999908447266,103.22000122070312,99485
2025-05-27 17:50:00+00:00,103.26000213623047,103.31999969482422,103.23999786376953,103.25,123819
2025-05-27 17:55:00+00:00,103.32499694824219,103.3550033569336,103.26000213623047,103.26499938964844,112489
2025-05-27 18:00:00+00:00,103.29000091552734,103.38500213623047,103.27999877929688,103.33000183105469,102457
2025-05-27 18:05:00+00:00,103.4000015258789,103.41999816894531,103.28500366210938,103.29499816894531,63077
2025-05-27 18:10:00+00:00,103.58000183105469,103.58000183105469,103.4000015258789,103.4000015258789,69989
2025-05-27 18:15:00+00:00,103.44000244140625,103.58869934082031,103.44000244140625,103.57499694824219,84107
2025-05-27 18:20:00+00:00,103.45999908447266,103.4749984741211,103.41000366210938,103.44000244140625,66017
2025-05-27 18:25:00+00:00,103.47000122070312,103.50650024414062,103.44000244140625,103.45500183105469,95717
2025-05-27 18:30:00+00:00,103.48500061035156,103.49500274658203,103.44000244140625,103.47000122070312,62237
2025-05-27 18:35:00+00:00,103.5199966430664,103.55000305175781,103.48999786376953,103.48999786376953,53269
2025-05-27 18:40:00+00:00,103.44999694824219,103.54000091552734,103.44000244140625,103.5199966430664,55058
2025-05-27 18:45:00+00:00,103.4749984741211,103.49500274658203,103.44999694824219,103.45999908447266,65536
2025-05-27 18:50:00+00:00,103.53500366210938,103.53500366210938,103.47000122070312,103.47000122070312,59080
2025-05-27 18:55:00+00:00,103.4749984741211,103.55000305175781,103.4749984741211,103.53500366210938,68976
2025-05-27 19:00:00+00:00,103.58999633789062,103.60440063476562,103.41999816894531,103.47000122070312,135169
2025-05-27 19:05:00+00:00,103.58000183105469,103.62999725341797,103.56999969482422,103.59030151367188,84415
2025-05-27 19:10:00+00:00,103.53500366210938,103.58999633789062,103.53500366210938,103.58380126953125,198810
2025-05-27 19:15:00+00:00,103.48999786376953,103.57499694824219,103.45999908447266,103.53500366210938,106122
2025-05-27 19:20:00+00:00,103.53500366210938,103.55829620361328,103.45999908447266,103.48500061035156,106155
2025-05-27 19:25:00+00:00,103.48999786376953,103.53500366210938,103.47000122070312,103.52999877929688,86456
