Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Datetime,,,,,
2025-05-28 13:30:00+00:00,522.52001953125,522.5974731445312,521.8599853515625,522.1900024414062,0
2025-05-28 13:35:00+00:00,523.4500122070312,523.489990234375,522.3699951171875,522.625,1014419
2025-05-28 13:40:00+00:00,523.1099853515625,523.6799926757812,523.0299072265625,523.4400024414062,709026
2025-05-28 13:45:00+00:00,521.6649780273438,523.1599731445312,521.5900268554688,523.1300048828125,822170
2025-05-28 13:50:00+00:00,521.8579711914062,522.2100219726562,521.301025390625,521.6699829101562,495303
2025-05-28 13:55:00+00:00,521.27001953125,521.9000244140625,520.9099731445312,521.8599853515625,525222
2025-05-28 14:00:00+00:00,521.5499877929688,521.7598876953125,521.1799926757812,521.280029296875,469286
2025-05-28 14:05:00+00:00,521.4650268554688,521.7000122070312,521.1599731445312,521.5316772460938,360428
2025-05-28 14:10:00+00:00,521.3900146484375,521.5599975585938,521.0200805664062,521.3599853515625,429963
2025-05-28 14:15:00+00:00,521.22998046875,521.5900268554688,520.9719848632812,521.3800048828125,412941
2025-05-28 14:20:00+00:00,521.3099975585938,521.405029296875,520.5900268554688,521.22998046875,489276
2025-05-28 14:25:00+00:00,521.0,521.3800048828125,520.7899780273438,521.27001953125,414769
2025-05-28 14:30:00+00:00,520.9500122070312,521.1500244140625,520.625,521.010009765625,390915
2025-05-28 14:35:00+00:00,520.6799926757812,521.0599975585938,520.4500122070312,520.969970703125,463015
2025-05-28 14:40:00+00:00,520.780029296875,521.1900024414062,520.5828247070312,520.6699829101562,388437
2025-05-28 14:45:00+00:00,520.970703125,521.0499877929688,520.5599975585938,520.760009765625,313440
2025-05-28 14:50:00+00:00,520.5886840820312,521.0399780273438,520.5352172851562,520.989990234375,374051
2025-05-28 14:55:00+00:00,520.41162109375,520.77001953125,520.2999877929688,520.6099853515625,336415
2025-05-28 15:00:00+00:00,521.260009765625,521.2999877929688,520.3800048828125,520.4193115234375,457602
2025-05-28 15:05:00+00:00,521.0499877929688,521.2999877929688,520.8200073242188,521.2449951171875,384109
2025-05-28 15:10:00+00:00,520.5700073242188,521.0499877929688,520.5399780273438,521.010009765625,330409
2025-05-28 15:15:00+00:00,521.2100219726562,521.2100219726562,520.5800170898438,520.5800170898438,341055
2025-05-28 15:20:00+00:00,521.25,521.52001953125,521.0999755859375,521.219970703125,1425715
2025-05-28 15:25:00+00:00,521.0549926757812,521.280029296875,520.9199829101562,521.239990234375,274923
2025-05-28 15:30:00+00:00,520.9099731445312,521.2849731445312,520.8599853515625,521.0499877929688,351301
2025-05-28 15:35:00+00:00,520.9299926757812,521.010009765625,520.6400146484375,520.917724609375,555487
2025-05-28 15:40:00+00:00,520.875,521.1500244140625,520.7999877929688,520.9387817382812,279528
2025-05-28 15:45:00+00:00,520.8400268554688,521.0006713867188,520.780029296875,520.85498046875,172946
2025-05-28 15:50:00+00:00,521.02001953125,521.1799926757812,520.8400268554688,520.85498046875,270585
2025-05-28 15:55:00+00:00,520.530029296875,521.0999755859375,520.4600219726562,521.030029296875,315317
2025-05-28 16:00:00+00:00,521.14990234375,521.1799926757812,520.530029296875,520.5386962890625,314336
2025-05-28 16:05:00+00:00,521.3699951171875,521.4500122070312,521.0999755859375,521.1500244140625,275912
2025-05-28 16:10:00+00:00,521.280029296875,521.3599853515625,521.0900268554688,521.3599853515625,195804
2025-05-28 16:15:00+00:00,521.4099731445312,521.489990234375,521.2100219726562,521.280029296875,204132
2025-05-28 16:20:00+00:00,521.1500244140625,521.469970703125,521.0703125,521.4000244140625,179019
2025-05-28 16:25:00+00:00,521.3300170898438,521.3800048828125,521.1300048828125,521.1500244140625,535755
