Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,SMA_200,VOL_SMA_20
2017-01-09,109.41461944580078,109.78120604202353,108.46148932343898,108.52666220750517,4310200,109.65981826782226,110.07283744812011,105.88400131225586,106.27255607604981,4570490.0
2017-01-10,110.872802734375,111.1009015442989,108.97468501358097,109.16204922949285,5928300,109.74535293579102,110.18322143554687,106.12001495361328,106.30125537872314,4608175.0
2017-01-11,110.54695892333984,111.10906410581994,109.764909267202,110.87282330544325,4643700,109.78119735717773,110.22884216308594,106.32811874389648,106.32275104522705,4526535.0
2017-01-12,110.03372955322266,110.40845800972866,109.11317987581906,110.39216168495989,3600000,109.78119735717773,110.16896629333496,106.55140243530273,106.33787075042724,4362220.0
2017-01-13,110.00927734375,110.58767877580755,109.78117852192679,109.91152425738392,3117600,109.77630844116212,110.13067817687988,106.80855606079102,106.35282829284668,4166285.0
2017-01-17,110.73431396484375,111.1823696839391,109.78118403356137,110.05001746501857,3976900,109.9270149230957,110.13434410095215,107.0737272644043,106.36571636199952,4073140.0
2017-01-18,110.92170715332031,111.0276022078231,109.91154614801822,110.70989218340279,3869700,110.07772369384766,110.1771125793457,107.34442916870117,106.37954139709473,3795160.0
2017-01-19,110.29441833496094,111.42677061251732,109.91967741491601,110.79135062542552,5078700,110.06876220703126,110.17507667541504,107.59075424194336,106.391312789917,3875915.0
2017-01-20,110.46549224853516,110.79134417097404,109.65085001198388,110.18850444096265,4853900,110.2072509765625,110.11357116699219,107.79447402954102,106.40049068450928,3903535.0
2017-01-23,112.4776840209961,112.64061001763724,109.97672584443308,110.22926300379537,7056200,110.57710037231445,110.16407890319825,108.03033340454101,106.42602558135987,4121110.0
2017-01-24,112.46949005126953,112.73018149849543,111.85036650978658,112.32286043504425,4055100,110.88258743286133,110.2712028503418,108.23734329223633,106.45252216339111,4119125.0
2017-01-25,111.99700164794922,113.53667484648916,111.95626705350523,112.78720554444118,3631700,110.99500732421875,110.37018013000488,108.38612091064454,106.47910259246827,4183845.0
2017-01-26,112.79539489746094,113.38192600360591,112.18441308270545,112.42879586424218,2931200,111.21985092163087,110.50052413940429,108.53757675170898,106.50418083190918,4217660.0
2017-01-27,112.68946838378906,113.09678952487246,112.17623976827845,113.07235125084384,3149500,111.4854248046875,110.63331108093261,108.72224517822265,106.53089492797852,4206665.0
2017-01-30,112.80351257324219,112.81980889865689,111.49193806257796,112.41248777646867,2705000,111.76484832763671,110.77057838439941,108.96219116210938,106.55605392456054,4203020.0
2017-01-31,112.07850646972656,112.92572912343348,111.4838209792268,112.11924107712123,3227000,111.899267578125,110.91314125061035,109.17256408691406,106.57502124786377,4156915.0
2017-02-01,111.96443939208984,112.38805686744897,111.22311191782512,112.14366169203197,2968800,112.00354080200195,111.0406322479248,109.32231079101562,106.5862398147583,4040370.0
