Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,VOL_SMA_20
2015-10-09,30.902738571166992,30.976280376726606,30.726234310207843,30.75565215460771,13931200,29.931237602233885,29.292517471313477,29.261062927246094,16528945.0
2015-10-12,30.88803482055664,31.101310020004306,30.748304244422236,30.763013169084886,12299100,30.11288948059082,29.435926532745363,29.279784660339356,16696400.0
2015-10-13,30.630630493164062,30.821840870690174,30.549732823866076,30.740943201392184,12903600,30.25924015045166,29.551756572723388,29.286650772094728,16690590.0
2015-10-14,30.652685165405273,30.858604416020516,30.564434458775793,30.564434458775793,14180000,30.37396583557129,29.644787883758546,29.28943748474121,16287920.0
2015-10-15,30.82918930053711,30.91008695768957,30.593852191787946,30.792418403314986,11801600,30.529875564575196,29.738187408447267,29.29181697845459,15816375.0
2015-10-16,30.902738571166992,31.042469123906283,30.799778921207512,31.005698221126472,20384200,30.64975070953369,29.849972343444826,29.298583908081056,15459220.0
2015-10-19,30.88068199157715,30.932161825560645,30.740948608958625,30.81449323282115,15553800,30.72182445526123,29.95293273925781,29.307096900939943,15590120.0
2015-10-20,31.10130500793457,31.182202677821987,30.888029842856845,30.888029842856845,16199300,30.819635772705077,30.08163251876831,29.321334800720216,15649020.0
2015-10-21,31.027761459350586,31.270454477326453,30.674755728564005,30.84390413255923,19254900,30.868909454345705,30.20775842666626,29.337018280029298,16166225.0
2015-10-22,31.79996681213379,32.24857636588815,31.18955909573693,31.21162107883163,35920200,30.961573219299318,30.358153820037842,29.37135410308838,16992950.0
2015-10-23,31.469013214111328,31.851436699191716,31.439595375542183,31.851436699191716,18796100,31.01820068359375,30.47471914291382,29.401403999328615,16807190.0
2015-10-26,31.321941375732422,31.542569656603746,31.22633475869322,31.446963039564544,14788600,31.061591339111327,30.587240409851074,29.426324996948242,16580465.0
2015-10-27,31.336639404296875,31.45430796687084,31.241032820505584,31.255741741507308,30166600,31.13219223022461,30.695716190338135,29.45008171081543,17380450.0
2015-10-28,31.424890518188477,31.505788181990575,31.042466983676636,31.439599439374298,13667300,31.20941276550293,30.791689300537108,29.476332664489746,17076185.0
2015-10-29,31.469013214111328,31.549910867456727,31.138069543807195,31.373406641481356,9427400,31.273395156860353,30.901635360717773,29.51104877471924,16567225.0
2015-10-30,31.145421981811523,31.520492402516016,31.145421981811523,31.476365645539182,15356200,31.297663497924805,30.973707103729247,29.542647132873537,16558170.0
2015-11-02,31.06454086303711,31.152791610549635,30.814494740551044,31.123373759565233,16252200,31.3160493850708,31.018936920166016,29.587501564025878,16587580.0
2015-11-03,31.005704879760742,31.123373477190093,30.748305699584243,31.020413805119496,9693100,31.306489372253417,31.063062572479247,29.647948760986328,16343265.0
2015-11-04,30.86597442626953,31.174853443774808,30.807138724588146,31.086602696693397,10488500,31.290310668945313,31.079610061645507,29.711288414001466,16151205.0
2015-11-05,31.13072967529297,31.14543579536823,30.87332768692488,30.888036612440832,9625100,31.22338695526123,31.092480087280272,29.769132614135742,16034450.0
2015-11-06,30.85861587524414,31.049829083626882,30.601216716390937,30.86597174003447,11926700,31.16234722137451,31.090273952484132,29.813659858703613,15934225.0
2015-11-09,30.549726486206055,30.733583767217734,30.40264010030882,30.667395033835952,10842700,31.085125732421876,31.0733585357666,29.849384536743162,15861405.0
2015-11-10,30.7188777923584,30.748295633445316,30.468831753999083,30.476184811550944,8283100,31.023349571228028,31.077770900726318,29.89038806915283,15630380.0
2015-11-11,30.917455673217773,31.035124276508842,30.82920211666887,30.843911042760354,9101200,30.972606086730956,31.091009426116944,29.94367500305176,15376440.0
2015-11-12,30.57915496826172,30.92480486917635,30.57179910341477,30.89538702066944,10725000,30.883620262145996,31.078507709503175,29.988008422851564,15322610.0
2015-11-13,30.43207359313965,30.72624371081871,30.41736466643956,30.490906494499097,11619500,30.81228542327881,31.054974460601805,30.0256090927124,14884375.0
2015-11-16,30.85861587524414,30.888033723524625,30.439421356288683,30.468839204569168,11244900,30.79169292449951,31.053871154785156,30.08107307434082,14668930.0
2015-11-17,30.64533805847168,30.998346596720037,30.52766948086895,30.777715558954768,12739400,30.755656242370605,31.03107280731201,30.126730155944824,14495935.0
