Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,SMA_200,VOL_SMA_20
2017-12-14,84.90296936035156,86.35505936426955,84.88674136424609,86.08735932020019,13034200,85.6314323425293,83.33849906921387,81.41954147338868,74.28142841339111,14229235.0
2017-12-15,86.1035385131836,86.41180220578514,85.3409839919707,85.81961061352902,29350600,85.74094467163086,83.6496036529541,81.56637313842774,74.34189807891846,15206365.0
2017-12-18,86.7687759399414,87.31229614842115,86.37939072966225,86.95536073719298,12713100,85.74175872802735,84.00735435485839,81.729267578125,74.40920291900635,15391125.0
2017-12-19,86.4037094116211,87.19870766876706,86.34692382182496,87.08513648917477,12149900,85.80584335327148,84.31156425476074,81.89313552856446,74.47671615600586,15524460.0
2017-12-20,86.1035385131836,87.39339124184872,86.06297473216264,87.28792788685985,13091500,85.90400009155273,84.60401077270508,82.03931793212891,74.54352588653565,15509565.0
2017-12-21,87.47453308105469,87.66922565934642,86.4442722180481,86.46860801668888,12323700,86.16440353393554,84.97676849365234,82.21762588500977,74.61575519561768,15758640.0
2017-12-22,87.16626739501953,87.9856077279803,86.64708303471083,87.77468714749058,14573400,86.2877098083496,85.34709358215332,82.40355895996093,74.68759967803955,16303310.0
2017-12-26,86.81745147705078,87.60434211947849,86.31449504189077,86.96347248481229,7403700,86.40128097534179,85.71579627990722,82.58462478637695,74.75738101959229,16019685.0
2017-12-27,86.97969818115234,87.03648378327195,86.53352117223649,86.53352117223649,9496500,86.43129806518554,85.95348587036133,82.73681091308593,74.82737537384033,15655860.0
2017-12-28,87.44209289550781,87.48265050131084,86.93102250039333,87.12571510007987,7440600,86.61625747680664,86.11816482543945,82.9018147277832,74.89880447387695,14972615.0
2017-12-29,86.75255584716797,87.83959628558156,86.75255584716797,87.68546128433893,8925700,86.80121612548828,86.2163242340088,83.0470246887207,74.96714477539062,14221605.0
2018-01-02,87.5718765258789,87.62866211925817,86.64707903989347,87.31228435769292,13578800,86.94804992675782,86.34449729919433,83.20667373657227,75.04340976715088,13916370.0
2018-01-03,87.66110229492188,88.00992981287942,87.19059579676447,87.4988595285455,11901000,87.03728256225585,86.3895206451416,83.34539306640625,75.12271286010743,13332590.0
