Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,VOL_SMA_20
2017-05-24,127.03804016113281,127.39046226961598,125.63651821537754,126.7921575821801,4558700,128.06988830566405,127.95022811889649,123.98713470458985,4324130.0
2017-05-25,128.23463439941406,128.42313891666322,127.32487780767448,128.02153037407564,3110800,128.09120178222656,127.96416282653809,124.12662994384766,4185600.0
2017-05-26,126.95606994628906,128.20186579094332,126.74297838982605,127.93960022192013,4284700,127.92564544677734,127.91498832702636,124.22776840209961,4150685.0
2017-05-30,126.84886932373047,127.40941195002527,126.55210776322932,126.94778565110643,3504300,127.71576309204102,127.9379035949707,124.31250274658203,4168255.0
2017-05-31,126.54390716552734,127.2610885621153,126.35431326913205,127.2445983081397,7158400,127.39916381835937,127.91524620056153,124.42064331054688,4361420.0
2017-06-01,127.89575958251953,127.90401099488314,125.90911885062647,126.55210009636323,3385100,127.39560012817383,127.95813217163087,124.57532760620117,4408400.0
2017-06-02,128.06072998046875,128.481137230327,127.29409019733708,127.59909079556473,3485600,127.44050369262695,128.0150058746338,124.7210157775879,4393025.0
2017-06-05,127.5989761352539,128.28317659023546,127.13734994354836,128.20898936193356,2651800,127.39004821777344,128.0131408691406,124.84714279174804,4400585.0
2017-06-06,127.11271667480469,127.4919170914424,126.65932897394866,127.31056201109999,3260300,127.31883926391602,127.93942337036133,124.96813430786133,4404370.0
2017-06-07,127.73917388916016,128.01944524593472,127.23632818277044,127.51659953954497,3159000,127.40288772583008,127.86465568542481,125.11542449951172,4412100.0
2017-06-08,126.53562927246094,127.96172763091582,126.43671293589453,127.73916587364141,4041600,127.35264663696289,127.71126747131348,125.23323532104492,4483300.0
2017-06-09,126.09051513671875,126.94781955245742,125.94212802765483,126.94781955245742,4705300,127.13823471069335,127.61471824645996,125.3447657775879,4522110.0
2017-06-12,125.4475326538086,126.37079816159623,125.07658371455483,125.95862987834143,4473900,126.98738098144531,127.45651321411133,125.44491195678711,4599485.0
2017-06-13,126.93955993652344,126.98076669160685,125.34858422934204,125.5546683182574,3753800,126.9964500427246,127.35610656738281,125.57686477661133,4483730.0
