Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,VOL_SMA_20
2019-05-06,29.951221466064453,30.037516610834054,29.368736467237316,29.41907481979507,25973406,29.008465385437013,29.387800312042238,30.019833030700685,24416326.4
2019-05-07,29.361553192138672,29.994376705278885,29.124245820384996,29.764260115536192,27603838,29.109860229492188,29.304741859436035,29.987472801208497,25026002.15
2019-05-08,29.447845458984375,29.505374600754664,29.081095373106603,29.33997795674665,23811968,29.22348098754883,29.236785316467284,29.95770118713379,25275346.95
2019-05-09,29.484128952026367,29.62922597912247,29.18667450419414,29.23745933877544,19732461,29.323471069335938,29.174597835540773,29.929949798583984,25601839.25
2019-05-10,29.542160034179688,29.614708527315244,28.925487633057543,29.476863181667145,17391527,29.40337543487549,29.131851577758788,29.89731830596924,25460671.75
2019-05-13,29.433345794677734,29.491385192221944,29.128636769826354,29.186676167370564,28010788,29.499725341796875,29.103800296783447,29.862366676330566,25794283.85
2019-05-14,29.49863624572754,29.650990740042538,29.426084819677325,29.447851414289207,26772759,29.529254722595216,29.06535005569458,29.83289180755615,26214782.4
2019-05-15,29.854127883911133,29.95569754928878,29.52765520962246,29.643733993770596,33520678,29.582826805114745,29.086742782592772,29.813115692138673,26515467.5
2019-05-16,30.209617614746094,30.456287185343815,29.854123834147675,29.854123834147675,25508486,29.654689598083497,29.163304233551024,29.81526309967041,25670285.95
2019-05-17,30.086286544799805,30.33295321690897,29.92667749702661,29.962950291753288,29187684,29.686892318725587,29.251676940917967,29.821703643798827,24600681.45
2019-05-20,30.173341751098633,30.260402285449658,29.948438773848796,30.035499308199824,24251591,29.709104347229005,29.358784866333007,29.83707637786865,24262315.8
2019-05-21,30.231382369995117,30.33295202522334,30.100794480125582,30.260403521628245,28785056,29.79608726501465,29.452973747253417,29.84483673095703,24367963.5
2019-05-22,30.463537216186523,30.62314622826555,30.144319192028465,30.245888828532507,25274604,29.897656440734863,29.560568714141844,29.853932342529298,24571844.0
2019-05-23,30.412755966186523,30.45628623222288,30.216871227518737,30.354716583801924,25495944,29.99051914215088,29.65699510574341,29.857985305786134,24940137.95
2019-05-24,30.434520721435547,30.695699409936484,30.376481336989976,30.514326698168038,15383341,30.079755210876463,29.741565322875978,29.874267044067384,24706645.35
2019-05-28,30.398244857788086,30.819029623253762,30.390987383097933,30.579617551230335,49440610,30.1762451171875,29.837985229492187,29.881337623596192,26017225.8
2019-05-29,30.267656326293945,30.354716859156404,29.948438261787143,30.253147209814088,26895761,30.25314712524414,29.891200923919676,29.885365180969238,25643993.85
2019-05-30,30.398244857788086,30.434517646281677,30.166084426471944,30.23863583744199,17344308,30.307558822631837,29.94519281387329,29.884956932067873,25476038.95
2019-05-31,30.122556686401367,30.45628678743619,30.07177477825677,30.245892928584713,22639288,30.298852729797364,29.97677116394043,29.880904693603515,25584442.85
2019-06-03,30.412755966186523,30.608637787862687,30.158831845134138,30.202362111170494,22643082,30.331499671936037,30.00919599533081,29.880067558288573,25783359.0
2019-06-04,30.637659072875977,31.014916518538012,30.49981371598393,30.81903177900501,18453537,30.37793140411377,30.043517875671387,29.890919609069826,25407365.55
2019-06-05,30.819034576416016,31.080213280503052,30.768249747371538,30.90609511677566,21418861,30.43669662475586,30.116391944885255,29.90482395172119,25098116.7
2019-06-06,30.985904693603516,31.261592547408263,30.819038152387147,31.051198647953438,24494222,30.48893337249756,30.19329490661621,29.914443016052246,25132229.4
2019-06-07,31.13825225830078,31.377667282640605,31.094724905686146,31.181782527907284,20023470,30.561483001708986,30.276001071929933,29.932862052917482,25146779.85
2019-06-10,31.247074127197266,31.370410367985233,30.956877213267195,31.370410367985233,15275727,30.642738342285156,30.36124677658081,29.94957431793213,25040989.85
2019-06-11,30.956876754760742,31.413937252054968,30.869816223375363,31.34138875389489,18813162,30.698601531982423,30.437423324584962,29.957893600463866,24581108.55
2019-06-12,31.254322052001953,31.319618896145304,30.804516201629266,30.811770758313852,16296843,30.797268104553222,30.525207614898683,29.96684051513672,24057312.75
2019-06-13,30.83355140686035,31.297866582351052,30.73923629296667,31.247081745407712,14464042,30.840798759460448,30.574178791046144,29.96636528015137,23104480.95
2019-06-14,31.022172927856445,31.101975989877793,30.81903361799583,30.84805476954384,13197872,30.930760383605957,30.61480655670166,29.97066921234131,22488950.25
2019-06-17,31.109228134155273,31.123737248946867,30.724716173238857,30.978637350056992,14094931,31.00040760040283,30.665953636169434,29.978152503967284,21734312.6
2019-06-18,31.247074127197266,31.435704308995543,31.06570142061493,31.06570142061493,22833434,31.06134910583496,30.719640254974365,29.984797096252443,21663404.75
2019-06-19,31.55903434753418,31.62432828174747,31.261582906344156,31.31962228308834,21753611,31.135349082946778,30.786022853851318,29.99552333831787,21311832.5
2019-06-20,31.6315860748291,32.001588962540666,31.56629213393686,31.798449664661117,23500300,31.199917221069335,30.84442529678345,30.012015533447265,21223117.3
2019-06-21,31.682369232177734,31.921784225506833,31.421193482351793,31.595311621232916,38141203,31.25432891845703,30.907905960083006,30.031105346679688,21855380.25
2019-06-24,31.74767303466797,31.849239783499762,31.53727914360301,31.696888201756007,24624075,31.304388809204102,30.973563575744627,30.05811710357666,22317416.95
2019-06-25,31.74767303466797,32.132185102720165,31.74767303466797,31.812966986414168,28429015,31.383468437194825,31.041034984588624,30.09318313598633,21266837.2
2019-06-26,31.189027786254883,31.776678958228164,30.833537010623182,31.689618444976198,41009348,31.376939010620116,31.08710355758667,30.11161087036133,21972516.55
2019-06-27,31.508255004882812,31.602570102357294,31.203548953261045,31.210803511991102,21994977,31.444409370422363,31.142604064941406,30.15325050354004,22205050.0
2019-06-28,31.428455352783203,31.71865231843986,31.18178574423092,31.522767543501512,39726209,31.48503761291504,31.207898998260497,30.20825183868408,23059396.05
2019-07-01,31.75492286682129,31.834725925521674,31.442959356373514,31.566292682088516,21341392,31.54960708618164,31.275007343292238,30.27697364807129,22994311.55
2019-07-02,32.081398010253906,32.081398010253906,31.675119375573207,31.68962849338554,16541898,31.633039474487305,31.347194290161134,30.35797794342041,22898729.6
2019-07-03,32.21198654174805,32.32806532052676,31.90727755970994,32.19022286459903,10297580,31.69833469390869,31.416841888427733,30.435265579223632,22342665.55
2019-07-05,31.863746643066406,32.175710149276874,31.762176993742454,32.14668899933075,18295227,31.721550750732423,31.46073398590088,30.5063077545166,22032715.8
2019-07-08,31.413936614990234,31.827469755197054,31.181779091992777,31.776684932417417,23955312,31.694707489013673,31.47451820373535,30.564901924133302,22229307.9
2019-07-09,31.464723587036133,31.776687102993023,31.413938760787527,31.500999296354205,14223308,31.666412544250488,31.485400676727295,30.61933406829834,22176686.95
2019-07-10,31.96532440185547,32.001597202250814,31.51551542402171,31.667869936659322,15298599,31.68817768096924,31.53582305908203,30.689243621826172,22000958.8
2019-07-11,31.181785583496094,31.60257336927331,30.746488678758876,31.42845519077685,38383518,31.68745346069336,31.532196235656738,30.728812484741212,23105292.55
2019-07-12,30.7609920501709,31.189034315450414,30.478049698356596,31.13099493346265,33580967,31.612727165222168,31.528568267822266,30.757664184570313,24061138.8
2019-07-15,31.014921188354492,31.02943030695141,30.64491824518847,30.666681923083853,20363912,31.571373748779298,31.52820568084717,30.78814281463623,24419440.8
2019-07-16,31.08746337890625,31.174523906774365,30.81903015446964,31.043933114972194,19553386,31.504627799987794,31.527117443084716,30.814606895446776,24692363.55
2019-07-17,31.00766372680664,31.334136366632695,31.00040916818719,31.261587863446394,16341532,31.397254371643065,31.515146923065185,30.835735740661622,24367768.45
2019-07-18,31.239818572998047,31.239818572998043,30.86981569641371,31.094721579154758,13728877,31.300037574768066,31.49918613433838,30.873301048278808,23966531.75
2019-07-19,31.029434204101562,31.34865235527857,31.029434204101562,31.334143234859372,23552579,31.21660633087158,31.469078540802002,30.904932823181152,23969145.7
2019-07-22,31.06570053100586,31.21080044231158,30.869815796592714,31.07295508902241,12552086,31.181782722473145,31.43824510574341,30.936564254760743,22689689.85
2019-07-23,31.261585235595703,31.363151964722096,31.014915678310455,31.087464175398324,19586904,31.1614688873291,31.413940715789796,30.970952758789064,22437831.3
2019-07-24,31.11648941040039,31.196292475977,30.73923192542019,31.196292475977,18117838,31.076585388183595,31.382381534576417,31.004615631103515,21922272.45
