Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,VOL_SMA_20
2018-03-27,18.61199951171875,20.284666061401367,18.478666305541992,20.266666412353516,208080000,20.72146644592285,21.51599988937378,22.20494659423828,95374575.0
2018-03-28,17.185333251953125,17.91200065612793,16.80666732788086,17.6386661529541,315021000,20.262466430664062,21.23173322677612,22.095239906311036,106573350.0
2018-03-29,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500,19.86599979400635,21.015733242034912,21.987199935913086,112787175.0
2018-04-02,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000,19.40686664581299,20.740266609191895,21.864413299560546,121053075.0
2018-04-03,17.8353328704834,18.22333335876465,16.965999603271484,17.988000869750977,282666000,19.1,20.52086658477783,21.754426612854004,132318525.0
2018-04-04,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500,18.942600059509278,20.38333330154419,21.668266639709472,144026775.0
2018-04-05,20.381332397460938,20.417333602905273,19.213333129882812,19.28933334350586,286816500,18.87053337097168,20.294733238220214,21.605506629943847,154612125.0
2018-04-06,19.953332901000977,20.618667602539062,19.700000762939453,20.066667556762695,202804500,18.805200004577635,20.195399856567384,21.543386611938477,162077700.0
2018-04-09,19.310667037963867,20.633333206176758,19.28066635131836,20.024667739868164,153747000,18.726000022888183,20.07036657333374,21.479413299560548,165634950.0
2018-04-10,20.31333351135254,20.47333335876465,19.57866668701172,19.931333541870117,164847000,18.72946662902832,19.93433322906494,21.42854663848877,167679300.0
2018-04-11,20.062000274658203,20.59866714477539,19.977333068847656,20.049333572387695,112243500,18.874466705322266,19.79796657562256,21.363746643066406,168817125.0
2018-04-12,19.60533332824707,20.26333236694336,19.57866668701172,20.154666900634766,114132000,19.11646671295166,19.689466571807863,21.294759979248045,168548175.0
2018-04-13,20.022666931152344,20.26333236694336,19.73200035095215,20.239999771118164,109908000,19.344533348083495,19.605266571044922,21.222799987792968,169119975.0
2018-04-16,19.413999557495117,19.977333068847656,19.267332077026367,19.933332443237305,95077500,19.60273323059082,19.504799938201906,21.145413322448732,169285875.0
2018-04-17,19.179332733154297,19.47800064086914,18.833999633789062,19.257999420166016,105000000,19.73713321685791,19.418566608428954,21.07066661834717,168922650.0
2018-04-18,19.55666732788086,20.016000747680664,19.21066665649414,19.405332565307617,98365500,19.77986660003662,19.36123332977295,21.017626609802246,170267700.0
2018-04-19,20.005332946777344,20.067333221435547,19.23666763305664,19.405332565307617,91359000,19.74226665496826,19.30640001296997,20.972439918518067,170366850.0
2018-04-20,19.349332809448242,19.998666763305664,19.316667556762695,19.67799949645996,84418500,19.68186664581299,19.243533325195312,20.899426574707032,170882925.0
2018-04-23,18.891332626342773,19.441333770751953,18.82200050354004,19.41933250427246,73401000,19.63993320465088,19.18296661376953,20.856946563720705,169561800.0
2018-04-24,18.8973331451416,19.139333724975586,18.56399917602539,19.0,85279500,19.498333168029784,19.113899898529052,20.820999870300295,167544375.0
2018-04-25,18.71266746520996,19.01066780090332,18.483333587646484,18.899999618530273,60204000,19.36339988708496,19.118933296203615,20.774279861450196,160150575.0
2018-04-26,19.031999588012695,19.05266761779785,18.433332443237305,18.583332061767578,65340000,19.306066513061523,19.211266613006593,20.723373184204103,147666525.0
2018-04-27,19.60533332824707,19.631332397460938,18.922000885009766,19.024667739868164,65469000,19.264333152770995,19.304433250427245,20.685733184814453,139561950.0
2018-04-30,19.593332290649414,19.915332794189453,19.5,19.573999404907227,63423000,19.282266426086426,19.442499828338622,20.632173156738283,130647600.0
2018-05-01,19.994667053222656,20.05466651916504,19.54800033569336,19.567333221435547,69384000,19.363799858093262,19.550466537475586,20.5847465133667,119983500.0
2018-05-02,20.07666778564453,20.456666946411133,19.851999282836914,19.904666900634766,134556000,19.41579990386963,19.597833251953126,20.53991985321045,111788775.0
