Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,VOL_SMA_20
2020-03-17,103.84769439697266,105.1299807762304,97.28694999636497,97.88417991143231,19451400,101.76090850830079,103.93157501220703,107.35005615234375,12434750.0
2020-03-18,103.15386199951172,106.71089449635147,98.44628620007464,99.2630859074589,23139200,101.1417221069336,103.58070220947266,107.26969329833985,13355010.0
2020-03-19,97.33963775634766,103.63689493353966,96.42622703081128,102.4160879784322,16428100,100.19317779541015,102.88905715942383,107.0863168334961,13871685.0
2020-03-20,89.96211242675781,96.34719739597698,89.22435463003143,95.89927995944169,19922900,98.504248046875,101.82326622009278,106.74630935668945,14431635.0
2020-03-23,85.80782318115234,91.12141180271276,82.85680632068767,87.99474188894627,17776800,96.8917251586914,100.69906806945801,106.29981750488281,14943780.0
2020-03-24,90.6998519897461,91.34099848512889,84.37624708260839,88.90816906995445,14625500,95.37405700683594,99.9015899658203,105.94907104492188,15229895.0
2020-03-25,88.63591766357422,91.95581130853138,86.59831059202322,88.27582674742825,13789100,94.43693542480469,99.05668601989746,105.54115600585938,15574640.0
2020-03-26,94.3095932006836,95.12639290920518,90.0499415447162,91.23561681173481,15796000,94.92350158691406,98.78793334960938,105.25003158569336,15699495.0
2020-03-27,96.7599868774414,100.37849843521568,93.52792018818045,93.52792018818045,16073100,94.58097381591797,98.65355567932129,104.9857391357422,15363935.0
2020-03-30,101.00206756591797,101.69590866024171,96.78632641330707,100.03596217282592,14571600,95.15185470581055,98.45330772399902,104.80436737060546,15472525.0
2020-03-31,96.61067962646484,100.37849693598532,95.68848409519043,99.6846557963978,21691000,94.42815322875977,98.09453086853027,104.52923065185547,15931530.0
2020-04-01,96.0222396850586,98.52533336475132,93.97584811329327,94.81021043961195,11095800,93.71499099731446,97.42835655212403,104.24791259765625,16013355.0
2020-04-02,100.47512817382812,100.99330961509533,94.41500117675406,94.58187634632576,9168800,94.0285400390625,97.11085891723633,104.05181060791016,16003620.0
2020-04-03,101.07234954833984,101.79253806472933,99.25431227521416,99.89545219673536,7768700,95.1395637512207,96.82190589904785,103.8777359008789,15901185.0
2020-04-06,103.47003936767578,104.5151934463752,100.63320215511519,102.75863557332688,16848400,96.90578536987304,96.89875526428223,103.74898040771484,16087780.0
2020-04-07,99.04351806640625,105.44617266314684,98.80638568907669,102.50393940721949,14438400,97.74015197753906,96.5571044921875,103.52203308105469,16238745.0
2020-04-08,101.08988189697266,103.0220991504429,98.24426064817179,100.4663047940378,12564500,98.98554840087891,96.7112419128418,103.3300407409668,16044170.0
2020-04-09,100.70346069335938,104.21657625160134,100.29944650751374,101.23042668694843,12747300,99.62493515014648,97.27421836853027,103.14735900878907,15632135.0
2020-04-13,101.83643341064453,102.53905919462807,99.38604123317654,99.78126404870723,7926700,100.1325798034668,97.35677680969238,102.97170288085937,15159535.0
