Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,VOL_SMA_20
2019-04-23,49.63541793823242,49.70001103243273,48.77897447012389,48.90576602332837,93292000,48.214875030517575,47.16118602752685,44.368919677734375,101327700.0
2019-04-24,49.55886459350586,49.874646148239904,49.53254915974815,49.60670984114939,70162400,48.39812393188477,47.40484142303467,44.54944259643555,94875720.0
2019-04-25,49.1091194152832,49.70240861567944,49.07084175064887,49.47992653441548,74172800,48.50960502624512,47.60591430664063,44.713984985351566,92614680.0
2019-04-26,48.874671936035156,49.042132144995094,48.35314882772133,49.01820769356134,74596400,48.63759307861328,47.792274475097656,44.87723533630371,92188420.0
2019-04-29,48.94883346557617,49.27418629872509,48.76941102781814,48.89859357684603,88818800,48.774911117553714,47.96762962341309,45.03900253295898,91916560.0
2019-04-30,48.00627136230469,48.65936807287442,47.633073241979126,48.57803076980022,186139600,48.809360122680665,48.08042697906494,45.18373672485352,95651140.0
2019-05-01,50.36268997192383,51.508599823440306,50.05408129298352,50.20958295031571,259309200,49.0789737701416,48.27779197692871,45.373159103393554,104063460.0
2019-05-02,50.03493881225586,50.87224357416548,49.790926909900726,50.20000804937549,127985200,49.222991180419925,48.44286117553711,45.55076347351074,105808360.0
2019-05-03,50.65692901611328,50.67845883004592,50.293298562586756,50.451191165476246,83569600,49.4117431640625,48.634962463378905,45.745448684692384,106163980.0
2019-05-06,49.8746452331543,49.96076813747586,48.68328143200459,48.87227143435446,129772400,49.50623817443848,48.77228050231933,45.91534957885742,108947280.0
2019-05-07,48.53018569946289,49.62107364012062,48.04454921404166,49.25266113924766,155054800,49.395714950561526,48.80529499053955,46.05233261108398,111523680.0
2019-05-08,48.53975296020508,49.12347459298433,48.2646399916479,48.300523022204345,105358000,49.29380378723145,48.845963859558104,46.18902854919433,109637940.0
2019-05-09,48.01822280883789,48.24788145423534,47.04695005980313,47.941667493466504,139634400,49.18471412658691,48.84715957641602,46.31271011352539,112280600.0
2019-05-10,47.35301208496094,47.7540678155775,46.29394807282086,47.41064969242825,164834800,49.032548141479495,48.83507061004639,46.43131721496582,116342180.0
2019-05-13,44.60087585449219,45.50384293994721,43.91164316504931,45.078778004863665,229722400,48.59775238037109,48.6863317489624,46.4861735534668,122276160.0
2019-05-14,45.30692672729492,45.55668236546446,44.52643531944236,44.766586521858535,146118800,48.32781791687012,48.56858901977539,46.550940704345706,126074780.0
2019-05-15,45.849666595458984,46.04899253088982,44.672927182991636,44.73296498290153,106178800,47.876515579223636,48.47774467468262,46.62809341430664,126244440.0
2019-05-16,45.6479377746582,46.22189896136479,45.35014898548038,45.60711251285755,132125600,47.437815475463864,48.330403327941895,46.706043853759766,127069360.0
2019-05-17,45.38858413696289,45.84487002495388,44.850644042816135,44.89146931368547,131516400,46.910980987548825,48.16136207580566,46.788472442626954,128806020.0
2019-05-20,43.96929168701172,44.27188460864249,43.294467257688,44.07255863048775,154449200,46.32044563293457,47.91334190368652,46.84055335998535,132640580.0
2019-05-21,44.81220245361328,45.14841257082131,44.355913106641886,44.48079272064005,113459200,45.94864730834961,47.672181129455566,46.88083290100098,133648940.0
2019-05-22,43.894832611083984,44.59847747756857,43.83959886543886,44.34631800439947,118994400,45.4841552734375,47.388979530334474,46.89314796447754,136090540.0
2019-05-23,43.14555740356445,43.35688792824401,42.70127630087509,43.179178418700914,146118800,44.99688873291016,47.09080142974854,46.88664962768555,139687840.0
