Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,SMA_200,VOL_SMA_20
2018-04-18,76.39199829101562,76.69000244140625,75.20549774169922,75.73249816894531,104550000,72.39394912719726,73.01852493286133,74.19607009887696,59.279114933013915,129976600.0
2018-04-19,77.84549713134766,78.4260025024414,76.9530029296875,77.16100311279297,130474000,72.91974868774415,72.95614967346191,74.31014007568359,59.42992742538452,131749500.0
2018-04-20,76.37449645996094,78.05999755859375,75.80449676513672,78.05999755859375,110832000,73.53104858398437,72.91257438659667,74.42085006713867,59.568949909210204,130970500.0
2018-04-23,75.89299774169922,77.4000015258789,75.17050170898438,77.33450317382812,89308000,74.08994827270507,72.96832427978515,74.58820999145507,59.70712989807129,127429900.0
2018-04-24,73.00450134277344,76.9749984741211,72.42250061035156,76.79000091552734,149894000,74.20929870605468,72.72889938354493,74.70869995117188,59.827462406158446,129299900.0
2018-04-25,73.00849914550781,73.49949645996094,70.7509994506836,72.9000015258789,131746000,74.37489852905273,72.63669929504394,74.7826399230957,59.94338739395142,128887600.0
2018-04-26,75.89800262451172,76.47100067138672,73.92500305175781,74.25050354003906,176022000,74.72219848632812,72.85304946899414,74.88608993530273,60.074344902038575,123983400.0
2018-04-27,78.63099670410156,81.90499877929688,78.36949920654297,81.70050048828125,261064000,75.43134841918945,73.16624946594239,75.00765991210938,60.21587238311768,124455500.0
2018-04-30,78.30650329589844,79.80000305175781,78.0469970703125,79.125,109282000,76.05449905395508,73.65159950256347,75.11203002929688,60.35724739074707,119456000.0
2018-05-01,79.11299896240234,79.25,77.60900115966797,78.16100311279297,91442000,76.44664916992187,74.12712440490722,75.24559997558593,60.50235988616944,113796900.0
2018-05-02,78.48400115966797,79.42500305175781,78.31800079345703,79.04900360107422,87206000,76.65584945678711,74.52489929199218,75.34692993164063,60.642269897460935,111174900.0
2018-05-03,78.60399627685547,78.73999786376953,77.3010025024414,78.00050354003906,85038000,76.7316993713379,74.82572402954102,75.43608978271484,60.77917737960816,109013300.0
2018-05-04,79.04750061035156,79.24500274658203,78.1094970703125,78.12249755859375,68872000,76.99899978637696,75.26502418518066,75.53169982910157,60.91769739151001,106574600.0
2018-05-07,80.00700378417969,80.34750366210938,79.3915023803711,79.46700286865234,76038000,77.410400390625,75.75017433166504,75.63183990478515,61.06055740356445,106168300.0
2018-05-08,79.61949920654297,79.84400177001953,79.12550354003906,79.75,61358000,78.07190017700195,76.14059944152832,75.70227981567383,61.202237396240236,104982100.0
2018-05-09,80.4000015258789,80.4000015258789,79.5999984741211,80.0,72746000,78.81105041503906,76.5929744720459,75.79829986572265,61.344499912261966,105036900.0
2018-05-10,80.4540023803711,80.77999877929688,80.1719970703125,80.42400360107422,56350000,79.266650390625,76.99442443847656,75.8949299621582,61.486802425384525,104719400.0
2018-05-11,80.14550018310547,80.55500030517578,79.89450073242188,80.54949951171875,45278000,79.4181007385254,77.42472457885742,76.00438995361328,61.62432992935181,103298000.0
2018-05-14,80.0770034790039,80.55899810791016,80.00250244140625,80.19999694824219,50190000,79.59515075683593,77.8248249053955,76.10568008422851,61.763214950561526,102998900.0
2018-05-15,78.80599975585938,79.38999938964844,78.26100158691406,79.38999938964844,101550000,79.56445083618163,78.00555000305175,76.1581901550293,61.902234954833986,102962000.0
2018-05-16,79.36399841308594,79.72149658203125,78.83350372314453,78.875,51412000,79.65245056152344,78.15415000915527,76.20783004760742,62.05210994720459,100305100.0
2018-05-17,79.08799743652344,79.7020034790039,78.6500015258789,79.02799987792969,42952000,79.70085067749024,78.21627502441406,76.2445899963379,62.19850242614746,95929000.0
2018-05-18,78.71849822998047,79.17949676513672,78.6050033569336,79.06649780273438,52852000,79.66795043945312,78.33347511291504,76.26709991455078,62.34312242507934,93030000.0
2018-05-21,79.27300262451172,79.60250091552734,78.75,79.25,58504000,79.59455032348633,78.50247535705566,76.27366989135743,62.49275743484497,91489800.0
2018-05-22,79.06999969482422,79.49449920654297,78.76249694824219,79.49449920654297,42312000,79.53960037231445,78.80575027465821,76.25667984008788,62.641212425231934,86110700.0
2018-05-23,80.09300231933594,80.09300231933594,78.31700134277344,78.55249786376953,67238000,79.50890045166015,79.15997543334962,76.27035995483398,62.793609943389896,82885300.0
2018-05-24,80.15350341796875,80.41200256347656,79.41899871826172,79.90149688720703,68600000,79.47885055541992,79.37275047302246,76.2824299621582,62.94691745758057,77514200.0
2018-05-25,80.50749969482422,80.70600128173828,80.02249908447266,80.1500015258789,53968000,79.51505050659179,79.4665756225586,76.31026000976563,63.103952465057375,67159400.0
2018-05-29,80.64350128173828,81.0895004272461,80.00749969482422,80.0354995727539,76930000,79.57170028686524,79.58342552185059,76.35145004272461,63.26793996810913,65541800.0
2018-05-30,81.24449920654297,81.30000305175781,80.64649963378906,80.90499877929688,58148000,79.8155502319336,79.69000053405762,76.43141006469726,63.43216495513916,63877100.0
2018-05-31,81.48100280761719,81.75,81.06749725341797,81.1500015258789,63326000,80.02725067138672,79.83985061645508,76.47452011108399,63.59374496459961,62683100.0
2018-06-01,82.0770034790039,82.33650207519531,81.75450134277344,81.85150146484375,66268000,80.32615127563477,80.0135009765625,76.53420013427734,63.75844497680664,61744600.0
2018-06-04,83.26349639892578,83.28399658203125,82.27449798583984,82.44499969482422,63754000,80.7806510925293,80.22430076599122,76.65455001831054,63.93021745681763,61488700.0
2018-06-05,84.81749725341797,84.94999694824219,83.50299835205078,83.64949798583984,95644000,81.33510055541993,80.46482543945312,76.8553399658203,64.11416244506836,62469000.0
2018-06-06,84.7874984741211,85.7249984741211,84.32350158691406,85.22550201416016,109464000,81.9068504333496,80.72322540283203,76.99522994995117,64.29848243713379,64874300.0
2018-06-07,84.46499633789062,84.99500274658203,83.80549621582031,84.9280014038086,75314000,82.34404983520508,80.92647514343261,77.18747985839843,64.48248491287231,65002700.0
2018-06-08,84.19950103759766,84.47200012207031,83.65049743652344,84.05599975585938,59102000,82.74864959716797,81.11375007629394,77.44004989624024,64.66175741195678,65140300.0
2018-06-11,84.45600128173828,84.71199798583984,84.02950286865234,84.07550048828125,46710000,83.14349975585938,81.32927513122559,77.68182998657227,64.84453741073608,65211900.0
2018-06-12,84.9375,84.97550201416016,84.57599639892578,84.6500015258789,45184000,83.57289962768554,81.57229995727539,78.00858993530274,65.03111240386963,64961600.0
2018-06-13,85.24299621582031,85.6875,85.00599670410156,85.1405029296875,66550000,83.97274932861328,81.89414978027344,78.32139984130859,65.22101238250733,63211600.0
